pdf_hash;unit_id;host_unit;host_age;host_age_method;host_age_reliability;target_name;target_role;evidence_pages
33C702AA;2;DAC;HNEA;UNK;STA;Scott Lake;MAIN;48|53
33C702AA;3;BAS;HNEA;UNK;STA;Scott Lake;MAIN;48|57
33C702AA;4;AND;HNEA;UNK;STA;Scott Lake;MAIN;48
33C702AA;5;GAB;HNEA;UNK;STA;Scott Lake;MAIN;57
33C702AA;6;VCL;HNEA;UNK;STA;Scott Lake;MAIN;60
33C702AA;7;DIO;HNEA;UNK;STA;Scott Lake;MAIN;49|53
33C702AA;8;TON;HNEA;UNK;STA;Scott Lake;MAIN;49
33BE0D95;1;CON;HPGE;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;2;SND;HPGE;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;3;MUD;HPGE;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;4;EVP;HPGE;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;5;TUF;HPGE;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;6;CON;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;7;SND;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;8;VCL;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;9;TUF;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;10;VCL;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;12;EVP;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;13;MUD;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;14;VCL;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;15;MRL;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;16;LST;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;17;IGN;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;18;BAS;HNEO;ARAR;INF;Antofalla Lithium Property;MAIN;45
33BE0D95;19;AND;HNEO;UNK;STA;Antofalla Lithium Property;MAIN;45
33BE0D95;20;IGN;HNEO;KAR;INF;Antofalla Lithium Property;MAIN;46
33BE0D95;21;IGN;HNEO;RBSR;INF;Antofalla Lithium Property;MAIN;46
33BE0D95;22;ALV;HQUA;UNK;STA;Antofalla Lithium Property;MAIN;48
33BE0D95;23;EVP;HQUA;UNK;STA;Antofalla Lithium Property;MAIN;48
33BE0D95;24;CLY;HQUA;UNK;STA;Antofalla Lithium Property;MAIN;48
33D044CE;1;SHA;HJUR;UNK;STA;Pasto Bueno;MAIN;43|47
33D044CE;2;SLA;HJUR;UNK;STA;Pasto Bueno;MAIN;50|53|55
33D044CE;3;QZT;HCRE;UNK;STA;Pasto Bueno;MAIN;43|47|50|53
33D044CE;4;SLT;HCRE;UNK;STA;Pasto Bueno;MAIN;47
33D044CE;5;LST;HCRE;UNK;STA;Pasto Bueno;MAIN;43|47|50
33D044CE;6;CLY;HCRE;UNK;STA;Pasto Bueno;MAIN;47
33D044CE;7;QMO;HNEO;UNK;INF;Pasto Bueno;MAIN;44|48|49|53
33D044CE;8;SKR;HUNK;UNK;N/A;Pasto Bueno;MAIN;50
33F99105;1;GAB;HRHY;UPBZ;INF;Shakespeare;MAIN;79|80|81
33F99105;2;UMF;HRHY;UPBZ;INF;Shakespeare;MAIN;79|80|81
33F99105;3;GAB;HRHY;UPBZ;INF;Shakespeare;MAIN;79|80|81
33F99105;4;GAB;HRHY;UPBZ;INF;Shakespeare;MAIN;79|80|81
33F99105;5;GAB;HRHY;UPBZ;INF;Shakespeare;MAIN;79|80|81
33F99105;6;QZT;PPT;UNK;ERA;Shakespeare;MAIN;80|81
33F99105;7;VBX;HUNK;UNK;N/A;Shakespeare;MAIN;81
3432CE65;1;EVP;HDEV;UNK;STA;Muskowekwan Potash Project;MAIN;35|37|39|56
3419322B;1;SHA;HDEV;UNK;STA;Trojárová;MAIN;42|46|48
3419322B;2;SCH;HDEV;UNK;STA;Trojárová;MAIN;42|46|48
3419322B;3;BAS;HDEV;UNK;STA;Trojárová;MAIN;42
3419322B;4;TUF;HDEV;UNK;STA;Trojárová;MAIN;42
3419322B;5;GAB;HDEV;UNK;STA;Trojárová;MAIN;42
3419322B;6;GAB;HDEV;UNK;STA;Trojárová;MAIN;42
343314C6;1;DOL;PRT;UNK;ERA;Frances Creek;MAIN;27|28
343314C6;2;ARGL;PRT;UNK;ERA;Frances Creek;MAIN;27|28|30
343314C6;3;QZT;PRT;UNK;ERA;Frances Creek;MAIN;27|28|30
3481151B;1;MSD;HNEA;UNK;INF;Homer pegmatite;MAIN;23|24
3481151B;2;PEG;ARC;UNK;ERA;Homer pegmatite;MAIN;27|35
3481151B;3;GRA;ARC;UNK;ERA;Homer pegmatite;MAIN;23|24|26
3481151B;4;GRD;ARC;UNK;ERA;Homer pegmatite;MAIN;23|24|26
3481151B;5;APL;ARC;UNK;ERA;Homer pegmatite;MAIN;23|26
3457C51F;1;EVP;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;40|44|45
3457C51F;2;SHA;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;40|44|45
3457C51F;3;MUD;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;40|44|45
3457C51F;4;LST;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;44|45
3457C51F;5;SND;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;44|45
3457C51F;6;SLT;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;44|45
3457C51F;7;CON;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;44|45
3457C51F;8;DOL;HCAR;UNK;STA;Fischells Brook salt dome;MAIN;45
34A20D1E;1;PEG;HCAM;UNK;INF;Itinga Project;MAIN;37|38
34A20D1E;2;SCH;HUNK;UNK;N/A;Itinga Project;MAIN;36|37|38
34A20D1E;3;CSL;HUNK;UNK;N/A;Itinga Project;MAIN;36|37
34A20D1E;4;GRW;HUNK;UNK;N/A;Itinga Project;MAIN;36
34A20D1E;5;MCG;HUNK;UNK;N/A;Itinga Project;MAIN;36
34A20D1E;6;BRX;HUNK;UNK;N/A;Itinga Project;MAIN;36
34A20D1E;7;GNS;NPT;UNK;ERA;Itinga Project;MAIN;36
34C6C026;1;UMF;HUNK;UNK;N/A;Murray Ridge;MAIN;23|24|29
34C6C026;2;PXN;HUNK;UNK;N/A;Murray Ridge;MAIN;23
34C6C026;3;PRD;HUNK;UNK;N/A;Murray Ridge;MAIN;23|25
34C6C026;4;DUN;HUNK;UNK;N/A;Murray Ridge;MAIN;23|25
34C6C026;5;GAB;HUNK;UNK;N/A;Murray Ridge;MAIN;23
34C6C026;6;SRP;HUNK;UNK;N/A;Murray Ridge;MAIN;23|29
34C6C026;7;PRD;HUNK;UNK;N/A;Murray Ridge;MAIN;25|29
34AC54F3;1;GNS;ARC;UNK;ERA;JAK Zone;MAIN;28|29
34AC54F3;2;TON;ARC;UNK;ERA;JAK Zone;MAIN;28|29
34AC54F3;3;GNS;PPT;UNK;ERA;JAK Zone;MAIN;28|29
34AC54F3;4;GRA;PPT;UNK;ERA;JAK Zone;MAIN;28|29
34AC54F3;5;DIO;HUNK;UNK;N/A;JAK Zone;MAIN;29
34AC54F3;6;AMP;HUNK;UNK;N/A;JAK Zone;MAIN;29
34AC54F3;7;MIG;HUNK;UNK;N/A;JAK Zone;MAIN;29
34AC54F3;8;MSD;HUNK;UNK;N/A;JAK Zone;MAIN;29
34E6FCC4;1;SCH;PPT;SCORR;ERA;Lac Knife;MAIN;28|30|31|32
34E6FCC4;2;GNS;PPT;SCORR;ERA;Lac Knife;MAIN;28|30|31|32
34E6FCC4;3;SKR;PPT;SCORR;ERA;Lac Knife;MAIN;28|30|32|34
35096563;1;LST;HPGE;UNK;STA;Gadde Bissik;MAIN;14|15
35096563;2;DOL;HPGE;UNK;STA;Gadde Bissik;MAIN;14|15
35096563;3;MRL;HPGE;UNK;STA;Gadde Bissik;MAIN;14|15
35096563;5;SND;HPGE;UNK;STA;Gadde Bissik;MAIN;14|15
35096563;6;PHO;HPGE;UNK;STA;Gadde Bissik;MAIN;14|15
34EFB2CC;1;EVP;HCAR;UNK;STA;Captain Cook;MAIN;16|17|19|20
34EFB2CC;2;SHA;HCAR;UNK;STA;Captain Cook;MAIN;17|18|19
34EFB2CC;3;SLT;HCAR;UNK;STA;Captain Cook;MAIN;26
34EFB2CC;4;MUD;HCAR;UNK;STA;Captain Cook;MAIN;26
34EFB2CC;5;LST;HCAR;UNK;STA;Captain Cook;MAIN;17|18
34EFB2CC;6;DOL;HCAR;UNK;STA;Captain Cook;MAIN;17
355BFFD3;1;SND;HCAL;UNK;STA;Key Lake Southwest;MAIN;11|14|16
355BFFD3;2;CON;HCAL;UNK;STA;Key Lake Southwest;MAIN;16
355BFFD3;3;GNS;PPT;UNK;ERA;Key Lake Southwest;MAIN;12|14|15|16
355BFFD3;4;GNS;ARC;UNK;ERA;Key Lake Southwest;MAIN;12|14|15
355BFFD3;5;GRA;ARC;UNK;ERA;Key Lake Southwest;MAIN;12
355BFFD3;6;GRA;PPT;UNK;ERA;Key Lake Southwest;MAIN;14|15
355BFFD3;7;BIF;PPT;UNK;ERA;Key Lake Southwest;MAIN;14|15
355BFFD3;8;SKR;PPT;UNK;ERA;Key Lake Southwest;MAIN;12|14
355BFFD3;9;MBL;PPT;UNK;ERA;Key Lake Southwest;MAIN;14
355BFFD3;10;PEL;PPT;UNK;ERA;Key Lake Southwest;MAIN;16
355BFFD3;11;MSD;PPT;UNK;ERA;Key Lake Southwest;MAIN;15
3535A0B1;1;BIF;ARC;UNK;ERA;Nkout;MAIN;44|46
3535A0B1;2;SCH;ARC;UNK;ERA;Nkout;MAIN;44|46
3535A0B1;3;MSD;ARC;UNK;ERA;Nkout;MAIN;44|46|48
3535A0B1;4;GNS;ARC;UNK;ERA;Nkout;MAIN;44|46|48
3535A0B1;5;GRN;ARC;UNK;ERA;Nkout;MAIN;44
3535A0B1;6;GRA;ARC;UNK;ERA;Nkout;MAIN;44|46
3535A0B1;7;QZT;ARC;UNK;ERA;Nkout;MAIN;44|46|48
3535A0B1;8;AMP;ARC;UNK;ERA;Nkout;MAIN;44|46
3535A0B1;9;LAR;HQUA;UNK;STA;Nkout;MAIN;46|47|56
3535A0B1;10;SAP;HQUA;UNK;STA;Nkout;MAIN;46|55
35F674E8;1;CON;HNEO;UNK;STA;Dixie Valley;MAIN;27
35F674E8;2;GRV;HNEO;UNK;STA;Dixie Valley;MAIN;27
35F674E8;3;SND;HNEO;UNK;STA;Dixie Valley;MAIN;27
35F674E8;4;SLT;HNEO;UNK;STA;Dixie Valley;MAIN;27
35F674E8;5;TUF;HQUA;UNK;INF;Dixie Valley;MAIN;27|31|32
35F674E8;6;CLY;HQUA;UNK;STA;Dixie Valley;MAIN;28
35F674E8;7;SND;HQUA;UNK;STA;Dixie Valley;MAIN;28
35BCFC6B;1;DUN;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BCFC6B;2;PRD;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BCFC6B;3;PXN;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BCFC6B;4;GAB;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BCFC6B;5;GAB;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BCFC6B;6;NOR;HUNK;UNK;N/A;Big Daddy chromite deposit;MAIN;20
35BAD742;1;EVP;HQUA;UNK;STA;Salar de Olaroz;MAIN;53|54|57|59|61|76
35BAD742;2;CLY;HQUA;UNK;STA;Salar de Olaroz;MAIN;59|60|61|63|76
35BAD742;3;SND;HQUA;UNK;STA;Salar de Olaroz;MAIN;59|60|61|63|76
35BAD742;4;SLT;HQUA;UNK;STA;Salar de Olaroz;MAIN;60|63|76
35BAD742;5;GRV;HQUA;UNK;STA;Salar de Olaroz;MAIN;60|63|76
35BAD742;6;ALV;HQUA;UNK;STA;Salar de Olaroz;MAIN;51|54|56|60|76
35BAD742;8;LAR;HQUA;UNK;STA;Salar de Olaroz;MAIN;60
3619090C;1;SND;HSTA;UNK;STA;Paul Bay and Ken Pen Zones;MAIN;23|26
3619090C;2;CON;HSTA;UNK;STA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;3;MUD;HSTA;UNK;STA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;4;GNS;PPT;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;5;GNS;ARC;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;6;PEL;PPT;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;7;MSD;PPT;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23
3619090C;8;PEL;PPT;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23|26
3619090C;9;QZT;PPT;UNK;ERA;Paul Bay and Ken Pen Zones;MAIN;23|26
36D978A8;1;SAP;HUNK;UNK;N/A;Chambe Basin;MAIN;23|24|35
36D978A8;2;SYE;HUNK;UNK;N/A;Chambe Basin;MAIN;23|24
36B4E9B4;1;GAB;HSTA;UPB;INF;L deposit;MAIN;44|45|51
36B4E9B4;2;SND;PPT;UNK;ERA;L deposit;MAIN;42|45
36B4E9B4;3;MCG;PPT;UNK;ERA;L deposit;MAIN;42|45
36B4E9B4;4;DOL;PPT;UNK;ERA;L deposit;MAIN;42|45
36B4E9B4;5;SLT;PPT;UNK;ERA;L deposit;MAIN;42|45
36DC188E;1;SHA;HDEV;UNK;STA;Main barite showing;MAIN;21|23|24|26
36DC188E;2;CBS;HDEV;UNK;STA;Main barite showing;MAIN;21|24
36DC188E;3;CHT;HDEV;UNK;STA;Main barite showing;MAIN;21|24|25
36DC188E;4;PHL;HDEV;UNK;STA;Main barite showing;MAIN;21|24
36DC188E;5;SLT;HDEV;UNK;STA;Main barite showing;MAIN;21|23|24
370DD731;1;DOL;PPT;UNK;ERA;Blende Deposit;MAIN;27|28|32|38
370DD731;2;SLT;PPT;UNK;ERA;Blende Deposit;MAIN;32|33
370DD731;3;ARGL;PPT;UNK;ERA;Blende Deposit;MAIN;38
3788243E;1;RHY;ARC;UNK;ERA;Lens 257;MAIN;18|20|44
3788243E;2;LPT;ARC;UNK;ERA;Lens 257;MAIN;18|20
3788243E;3;BAS;ARC;UNK;ERA;Lens 257;MAIN;18|21|44
37843E72;1;QZT;HUNK;UNK;N/A;Old Nick;MAIN;22|25|27|28
37843E72;2;MSD;HUNK;UNK;N/A;Old Nick;MAIN;22|25|27|28
37843E72;3;GRN;HUNK;UNK;N/A;Old Nick;MAIN;22|25|27|28
37843E72;4;BAS;HUNK;UNK;N/A;Old Nick;MAIN;22|25
37843E72;5;SCH;HUNK;UNK;N/A;Old Nick;MAIN;22|25|28
37843E72;6;UMF;HUNK;UNK;N/A;Old Nick;MAIN;27|28
37843E72;7;SRP;HUNK;UNK;N/A;Old Nick;MAIN;27|28
37A4CD24;1;PXN;HUNK;UNK;N/A;Gossan Zone;MAIN;39|40|45|49
37A4CD24;2;AMP;HUNK;UNK;N/A;Gossan Zone;MAIN;40|43|46|48|49
37A4CD24;3;GNS;HUNK;UNK;N/A;Gossan Zone;MAIN;40|45|48
37A4CD24;4;MIG;HUNK;UNK;N/A;Gossan Zone;MAIN;40
37A4CD24;5;QZT;HUNK;UNK;N/A;Gossan Zone;MAIN;48
37A5654A;1;LST;HTRI;UNK;STA;Nimpkish Property;MAIN;19|23|24|25
37A5654A;2;MBL;HTRI;UNK;STA;Nimpkish Property;MAIN;20|25|26
37A5654A;3;BAS;HTRI;UNK;STA;Nimpkish Property;MAIN;19|23|24|25
37A5654A;4;TUF;HTRI;UNK;STA;Nimpkish Property;MAIN;19|23|24|28
37A5654A;5;GRD;HJUR;UNK;STA;Nimpkish Property;MAIN;19|23|24|25
37A5654A;6;DIO;HJUR;UNK;STA;Nimpkish Property;MAIN;19|23|24
37A5654A;7;QDI;HJUR;UNK;STA;Nimpkish Property;MAIN;19|23|24
37A5654A;8;PDK;HJUR;UNK;STA;Nimpkish Property;MAIN;19|24
37A5654A;9;FLS;HJUR;UNK;STA;Nimpkish Property;MAIN;24
37A5654A;10;GRN;HJUR;UNK;STA;Nimpkish Property;MAIN;24
37A5654A;11;TON;HJUR;UNK;STA;Nimpkish Property;MAIN;19
37A5654A;12;GRA;HJUR;UNK;STA;Nimpkish Property;MAIN;19
37A5654A;13;LST;HUNK;UNK;N/A;Nimpkish Property;MAIN;24
37AED8B6;1;GAB;HSID;UNK;STA;Pecors Magnetic Anomaly;MAIN;47|48|49
37D23DBE;1;MSD;ARC;UNK;ERA;Triple R deposit;MAIN;33|34|37|38|41
37D23DBE;2;SND;HDEV;UNK;STA;Triple R deposit;MAIN;37|39|41
37D23DBE;3;GNS;ARC;UNK;ERA;Triple R deposit;MAIN;33|34|37|39|42
37F7A28D;1;GAB;ARC;UNK;ERA;Ferguson Lake;MAIN;33|36
37F7A28D;2;MGB;ARC;UNK;ERA;Ferguson Lake;MAIN;36
37F7A28D;3;UMF;ARC;UNK;ERA;Ferguson Lake;MAIN;33|36
37F7A28D;4;PXN;ARC;UNK;ERA;Ferguson Lake;MAIN;33
37F7A28D;5;ANO;ARC;UNK;ERA;Ferguson Lake;MAIN;33
37F7A28D;6;AMP;ARC;UNK;ERA;Ferguson Lake;MAIN;33|36
37F7A28D;7;GNS;ARC;UNK;ERA;Ferguson Lake;MAIN;33|36
3809309D;1;GNS;HMEA;UNK;INF;Lola Graphite;MAIN;56|59|60
3809309D;2;LAR;HUNK;UNK;N/A;Lola Graphite;MAIN;59
3809309D;3;PEL;HMEA;UNK;INF;Lola Graphite;MAIN;60
3809309D;4;GRW;HMEA;UNK;INF;Lola Graphite;MAIN;60
38052B44;1;DOL;HSIL;UNK;STA;Lost Sheep Property;MAIN;48|49|51|54|56
38052B44;2;DOL;HORD;UNK;STA;Lost Sheep Property;MAIN;48|49|56
38052B44;3;QZT;HORD;UNK;STA;Lost Sheep Property;MAIN;49|56
38052B44;4;HBX;HPGE;UNK;STA;Lost Sheep Property;MAIN;50|54|56
38052B44;5;TUF;HNEO;UNK;INF;Lost Sheep Property;MAIN;51|55|57
38052B44;6;LST;HUNK;UNK;N/A;Lost Sheep Property;MAIN;61
383028E8;1;LST;HJUR;UNK;STA;South West Arkansas Project;MAIN;69|70|71
383028E8;2;DOL;HJUR;UNK;STA;South West Arkansas Project;MAIN;71
3815C79B;1;PXN;HCAL;UNK;STA;King Showing;MAIN;36|41|58
3815C79B;2;BIF;HCAL;UNK;STA;King Showing;MAIN;36|41|58
3815C79B;3;SYE;HCAL;UNK;STA;King Showing;MAIN;36|41|58
3815C79B;4;GNS;HCAL;UNK;STA;King Showing;MAIN;36|41|59
3815C79B;5;CBT;HUNK;UNK;N/A;King Showing;MAIN;42|48
383450AB;1;SHA;HDEV;UNK;STA;Purple Onion;MAIN;25|26|27|29|30|31|40|43
383450AB;2;SHA;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|29|30|32|40
383450AB;3;SLT;HDEV;UNK;STA;Purple Onion;MAIN;25|26|27|28|31|40|41|43
383450AB;4;SLT;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|28|30
383450AB;5;SND;HDEV;UNK;STA;Purple Onion;MAIN;25|26|27|31|40
383450AB;6;SND;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|28
383450AB;7;CHT;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|29|31|32
383450AB;8;LST;HDEV;UNK;STA;Purple Onion;MAIN;40|41|43
383450AB;9;LST;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|28|29
383450AB;10;CON;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|28|29
383450AB;11;VBX;HUNK;UNK;N/A;Purple Onion;MAIN;26|27|29
383450AB;12;BAS;HUNK;UNK;N/A;Purple Onion;MAIN;25|41|42
383450AB;14;HBX;HUNK;UNK;N/A;Purple Onion;MAIN;27|32
383450AB;15;ARGL;HDEV;UNK;STA;Purple Onion;MAIN;37|39|42
383450AB;16;MUD;HDEV;UNK;STA;Purple Onion;MAIN;37|41|42
383450AB;17;GRW;HDEV;UNK;STA;Purple Onion;MAIN;37|39|40|41|43
383450AB;18;QZT;HUNK;UNK;N/A;Purple Onion;MAIN;28|29
38A69BA1;1;KIM;HCRE;UNK;STA;Mothae;MAIN;33
38A69BA1;2;BAS;HJUR;UNK;INF;Mothae;MAIN;35
38A69BA1;3;SND;HTRI;UNK;STA;Mothae;MAIN;33|35
38A69BA1;4;MUD;HTRI;UNK;STA;Mothae;MAIN;33|35
38A69BA1;5;LST;HTRI;UNK;STA;Mothae;MAIN;33|35
38A69BA1;6;SHA;HTRI;UNK;STA;Mothae;MAIN;33|35
38D10E09;1;RHY;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|74
38D10E09;2;TUF;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|73|74
38D10E09;3;CHT;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;4;MSD;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;5;GAB;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;6;BIF;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;7;BAS;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;8;GRW;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38D10E09;9;GRA;HORO;UNK;STA;McIlvenna Bay Deposit;MAIN;67|75
38DEFB0B;1;AND;HJUR;UNK;STA;Main Vein;MAIN;26|33
38FA37C5;1;BIF;HORO;PMAG;STA;Black Bird;MAIN;28|34
38FA37C5;2;SND;HUNK;UNK;N/A;Black Bird;MAIN;30
38FA37C5;3;QZT;HUNK;UNK;N/A;Black Bird;MAIN;31|33
38FA37C5;4;SHA;HUNK;UNK;N/A;Black Bird;MAIN;28|31|32
38FA37C5;5;SLA;HUNK;UNK;N/A;Black Bird;MAIN;28
38FA37C5;6;SLT;HUNK;UNK;N/A;Black Bird;MAIN;28
39076350;1;BIF;HORO;UNK;INF;Full Moon;MAIN;57|59|61
39076350;2;QZT;HORO;UNK;STA;Full Moon;MAIN;59|71
39076350;3;SHA;HORO;UNK;INF;Full Moon;MAIN;59|65
39076350;4;SLA;HORO;UNK;INF;Full Moon;MAIN;59
39076350;5;SLT;HORO;UNK;INF;Full Moon;MAIN;59
3937B26F;1;GNS;ARC;UNK;ERA;Salobro;MAIN;18|21|22
3937B26F;2;SCH;PPT;UNK;ERA;Salobro;MAIN;18|21|22|23
3937B26F;3;CSL;PPT;UNK;ERA;Salobro;MAIN;18|21|22
3937B26F;4;CHT;PPT;UNK;ERA;Salobro;MAIN;18|22|23|28
3937B26F;5;BIF;PPT;UNK;ERA;Salobro;MAIN;18|22
3937B26F;7;CBS;PPT;UNK;ERA;Salobro;MAIN;18|22|23
3937B26F;8;GRA;HUNK;UNK;N/A;Salobro;MAIN;23
3937B26F;9;APL;HUNK;UNK;N/A;Salobro;MAIN;23
3937B26F;10;PEG;HUNK;UNK;N/A;Salobro;MAIN;23
3937B26F;11;GAB;HUNK;UNK;N/A;Salobro;MAIN;27
3945D54D;1;PEG;HCAL;UNK;STA;B Zone;MAIN;67|68|71
3945D54D;2;APL;HCAL;UNK;STA;B Zone;MAIN;67|68|71
3945D54D;3;GRA;HCAL;UNK;STA;B Zone;MAIN;67|68|71
3945D54D;4;GNS;PPT;UNK;ERA;B Zone;MAIN;67|71
394BE435;1;EVP;HDEV;UNK;STA;Muskowekwan Project;MAIN;35|37|57
3969C56A;1;GRA;HPGE;UNK;INF;Newtown Creek showing;MAIN;8|9|15
3969C56A;2;GRD;HPGE;UNK;INF;Newtown Creek showing;MAIN;8
3969C56A;3;DIO;HPGE;UNK;INF;Newtown Creek showing;MAIN;8
3969C56A;4;HBX;HPGE;UNK;STA;Newtown Creek showing;MAIN;10|11
3969C56A;5;APL;HPGE;UNK;STA;Newtown Creek showing;MAIN;9|15
399A25DF;1;MUD;HNEO;UNK;STA;NNLP;MAIN;36|37
399A25DF;2;SLT;HNEO;UNK;STA;NNLP;MAIN;36|37
399A25DF;3;MRL;HNEO;UNK;STA;NNLP;MAIN;37
399A25DF;4;TUF;HNEO;UNK;STA;NNLP;MAIN;36|37
399A25DF;5;PHL;HUNK;UNK;N/A;NNLP;MAIN;36|37
399A25DF;6;CON;HNEO;UNK;STA;NNLP;MAIN;36
399A25DF;7;IGN;HNEO;UNK;STA;NNLP;MAIN;36
399A25DF;8;RHY;HNEO;UNK;STA;NNLP;MAIN;34|37
399A25DF;9;DAC;HNEO;UNK;STA;NNLP;MAIN;34|37
39E226FE;1;GNS;MPT;UNK;ERA;Plumbago;MAIN;30|35|36|37|41
39E226FE;2;MBL;MPT;UNK;ERA;Plumbago;MAIN;30|35|37|41
39E226FE;3;SHZ;MPT;UNK;ERA;Plumbago;MAIN;30|35|37|41
39E226FE;4;DIA;HUNK;UNK;N/A;Plumbago;MAIN;33|35|37|41
39E226FE;5;PEG;MPT;UNK;ERA;Plumbago;MAIN;32|35|37|41
39E0387B;1;ARGL;HJUR;UNK;STA;Kitsault;MAIN;82|85
39E0387B;2;GRW;HJUR;UNK;STA;Kitsault;MAIN;82|85
39E0387B;3;HRN;HJUR;UNK;STA;Kitsault;MAIN;85
39E0387B;4;QMP;HPGE;UNK;INF;Kitsault;MAIN;82|85
39E0387B;5;QDI;HPGE;UNK;INF;Kitsault;MAIN;82|85|89
39E0387B;6;APL;HPGE;UNK;INF;Kitsault;MAIN;82|89
39E0387B;7;PDK;HPGE;UNK;INF;Kitsault;MAIN;82|90
39F44EE2;1;LST;HPER;UNK;STA;Hermosa Taylor Deposit;MAIN;41|45|46|53
39F44EE2;2;CSS;HPER;UNK;STA;Hermosa Taylor Deposit;MAIN;41|45|47|53
39F44EE2;3;LST;HPER;UNK;STA;Hermosa Taylor Deposit;MAIN;41|45|47|53
39F44EE2;4;QZT;HPER;UNK;STA;Hermosa Taylor Deposit;MAIN;41|45|47|53
39F44EE2;5;SLT;HPER;UNK;STA;Hermosa Taylor Deposit;MAIN;41|45|47|53
39F44EE2;6;VBX;HCRE;UNK;INF;Hermosa Taylor Deposit;MAIN;45|46|51|53
39F44EE2;7;TUF;HCRE;UNK;INF;Hermosa Taylor Deposit;MAIN;45|46|51|52
39F44EE2;8;TUF;HCRE;UNK;INF;Hermosa Taylor Deposit;MAIN;45|51|54
39F44EE2;9;VBX;HCRE;UNK;INF;Hermosa Taylor Deposit;MAIN;45|51|54
39F44EE2;10;AND;HCRE;UNK;INF;Hermosa Taylor Deposit;MAIN;45|51|52
3A0E1D2F;1;TUF;HNEO;UNK;INF;Porco;MAIN;80
3A0E1D2F;2;PHL;HORD;UNK;STA;Porco;MAIN;80|82
3A0E1D2F;3;SND;HCRE;UNK;STA;Porco;MAIN;80|82
3A0E1D2F;4;STC;HNEO;UNK;INF;Porco;MAIN;80|83
3A0E1D2F;5;STC;HNEO;UNK;INF;Porco;MAIN;80
3A0E1D2F;6;DAC;HNEO;UNK;STA;Porco;MAIN;80|83|86
3A0E1D2F;7;SLA;HORD;UNK;STA;Porco;MAIN;84
3A223533;1;ARGL;HNEO;UNK;STA;Piskanja;MAIN;22|23
3A223533;2;TUF;HNEO;UNK;STA;Piskanja;MAIN;22|23
3A223533;3;LST;HNEO;UNK;STA;Piskanja;MAIN;22|23
3A223533;4;DOL;HNEO;UNK;STA;Piskanja;MAIN;22|23
