pdf_hash;mineralization_id;mineralization_style;mineralization_texture;continuity;control_type;ore_minerals;gangue_minerals;target_name;target_role;evidence_pages
5BE399BE;1;BXH;BRE;POD;COM;CPY|BOR|MOL|MAG;PYR|BIO|SER|QTZ|FSPU;Berta;MAIN;78|91|93|104|105
5BE399BE;2;DIS;N/A;POD;COM;CPY;N/A;Berta;MAIN;91
5BE399BE;3;VEN;N/A;POD;STR;CPY;N/A;Berta;MAIN;78
5BE399BE;4;N/A;N/A;NRP;STG;CSC|MNO|CHC|HEM|CPR|ATC;GOE|JAR|LIM|BIO|SER|FSPU|CLY|CAC;Berta;MAIN;79|93|105
5C1A2B5D;1;STK;N/A;NRP;CTN;PYR|CPY|BOR|MOL|NAU;QTZ;Central Zone;MAIN;96
5C1A2B5D;2;DIS;N/A;NRP;CTN;PYR|CPY|BOR;N/A;Central Zone;MAIN;96
5C1A2B5D;3;BXH;N/A;NRP;CTN;PYR|CPY;QTZ|TUR;Central Zone;MAIN;95
5C1A2B5D;4;DIS;N/A;NRP;STG;NCU;HEM;Central Zone;MAIN;96
5C1A2B5D;5;VEN;N/A;NRP;STG;NCU;HEM;Central Zone;MAIN;96
5C1A2B5D;6;REP;N/A;NRP;STG;CHC|COV;ILL|SER;Central Zone;MAIN;96
5C22FD3F;1;STK;N/A;NRP;COM;CPY|POH|BOR|MAG|PYR|MOL|SCE|TET|SPH|GAL;QTZ|KSP|PYX|ANH|CAC|DLM|FLU|SER|ZEO|APO;Copper Mountain;MAIN;52|53|54
5C22FD3F;2;DIS;N/A;NRP;COM;CPY|POH|BOR|MAG|PYR|MOL|SCE|TET|SPH|GAL;N/A;Copper Mountain;MAIN;52|54
5C22FD3F;3;VEN;N/A;NRP;COM;CPY|MAG|PYR|MOL|SCE|TET|SPH|GAL;QTZ|KSP|PYX|ANH|CAC|DLM|FLU|SER|ZEO|APO;Copper Mountain;MAIN;52|54
5C22FD3F;4;REP;N/A;NRP;COM;CPY;N/A;Copper Mountain;MAIN;52|54
5C22FD3F;5;N/A;N/A;NRP;STR;LIM|MLC|CSC|AZU|BRC|CHC|DIG|COV;N/A;Copper Mountain;MAIN;53
5C2FD0D9;1;VEN;CKS;CNT;COM;BST|APA|CRAN|MON;CAC|ANK|PYR|KSP|BAR|FLU|ZRN|STR|MNO;Songwe Hill;MAIN;87|88|94|99|100|101|107
5C2FD0D9;2;DIS;N/A;CNT;COM;BST|APA|CRAN;PYR|FLU;Songwe Hill;MAIN;88|94|99|100|107
5C2FD0D9;3;BXH;N/A;POD;COM;BST|APA|CRAN;CAC|KSP|FLU|PYR;Songwe Hill;MAIN;91|94|99|100|107
5C3AE63A;1;N/A;PSM;NRP;COM;CHC|DIG|BOR|CPY|COV|TEN|GAL|SPH|PYR|TNR|AZU|CPR|NCU|ENG|SMI|LOE|ASP|CBT|NIC|NSV|STM;CAC;Nowa Sól;MAIN;94|95|99
5C3AE63A;2;DIS;N/A;NRP;COM;CHC|BOR|CPY|COV;N/A;Nowa Sól;MAIN;95
5C3AE63A;3;VEN;N/A;NRP;STR;N/A;N/A;Nowa Sól;MAIN;95|99
5C3AE63A;4;POD;N/A;NRP;COM;CHC;N/A;Nowa Sól;MAIN;95
5C3AE63A;5;N/A;FLB;NRP;COM;N/A;N/A;Nowa Sól;MAIN;95
5CB02049;1;DIS;N/A;NRP;COM;CPY|BOR|PYR|MOL|MAG|HEM|CHC|DIG;QTZ;Los Azules;MAIN;109|114|117
5CB02049;2;VEN;N/A;NRP;COM;CPY|BOR|PYR|MOL|MAG|HEM|CHC|DIG;QTZ;Los Azules;MAIN;109|114|117
5CB02049;3;BXH;N/A;NRP;STR;CPY|BOR;QTZ|TUR|SER|HEM;Los Azules;MAIN;120
5CB02049;4;REP;N/A;NRP;STR;CHC|COV|NAU;GYP;Los Azules;MAIN;109|123|124
5CB02049;5;VEN;N/A;POD;STR;PYR|CPY|SPH|GAL;QTZ;Los Azules;MAIN;122
5D0D118F;1;DIS;N/A;NRP;LIT;URN|COF|USM|PYR;QTZ|KSP|ALB|MUS|BIO|CLO|HEM|CAC|MNO|GYP;Muntanga;MAIN;39|40|41|53|54
5D0D118F;2;VEN;N/A;NRP;LIT;URN|COF|USM;MNO|GYP;Muntanga;MAIN;39|53|54
5D365AE6;1;BXH;N/A;NRP;COM;N/A;N/A;Gemini Main Zone;MAIN;50|53|54
5D4E3CA4;1;DIS;N/A;NRP;CTN;DIA;OLV|PHL|SPN|PER|MOE|CAC|DLM|SRP|CLY|PYX|ILM|GAR|DPS;Renard Cluster;MAIN;73|88|89|90
5D536714;1;VEN;N/A;NRP;COM;CST|STN|PYR|ASP|GAL|CPY|SPH;QTZ;Oropesa;MAIN;39|40
5D704D63;1;STK;N/A;CNT;CTN;PYR|CPY|MOL;QTZ|MAG|HEM|GYP|ANH|EPD|ZEO|ALN|RUT|TIT|PHL|PMP|APA|CAC;Kemess North;MAIN;26|28
5D704D63;2;DIS;N/A;CNT;CTN;PYR|CPY|MOL;QTZ|MAG|HEM|GYP|ANH|EPD|ZEO|ALN|RUT|TIT|PHL|PMP|APA|CAC;Kemess North;MAIN;26|28
5D704D63;3;VEN;N/A;CNT;CTN;PYR|CPY|MOL;QTZ|MAG|HEM|GYP|ANH|EPD|ZEO|ALN|RUT|TIT|PHL|PMP|APA|CAC;Kemess North;MAIN;26|28
5D704D63;4;SHV;N/A;CNT;CTN;PYR|CPY|MOL;QTZ|MAG|HEM|GYP|ANH|EPD|ZEO|ALN|RUT|TIT|PHL|PMP|APA|CAC;Kemess North;MAIN;26|28
5DAA7A99;1;STK;N/A;NRP;COM;CPY|BOR|NAU|CHC|PYR;QTZ|MAG|TUR|ANH|GYP|SPH|GAL|CAC;Kharmagtai;MAIN;36|40|41|46|47
5DAA7A99;2;SHV;N/A;NRP;COM;CPY|BOR|NAU|CHC|PYR;QTZ|MAG|TUR|ANH|GYP|SPH|GAL|CAC;Kharmagtai;MAIN;36|40|41|46|47
5DAA7A99;3;BXH;N/A;NRP;COM;CPY|BOR|NAU|CHC|PYR;QTZ|MAG|TUR|ANH|GYP|SPH|GAL|CAC;Kharmagtai;MAIN;36|40|41|46|47
5DAA7A99;4;DIS;N/A;NRP;COM;CPY|BOR|NAU|CHC|PYR;QTZ|MAG|TUR|ANH|GYP|SPH|GAL|CAC;Kharmagtai;MAIN;36|40|41|46|47
5DAECE70;1;LAT;N/A;NRP;COM;APA|CRAN|PYRO;MAG|GOE|ILM|HEM|MICU;Anomaly A;MAIN;104|106|107|109
5DDA4E86;1;SHM;N/A;NRP;COM;PYR|CPY;QTZ|ALB|SER|CAC;Moss Lake deposit;MAIN;43|44|48
5DDA4E86;2;DIS;N/A;NRP;COM;PYR|CPY;QTZ|ALB|SER|CAC;Moss Lake deposit;MAIN;44|48
5DDA4E86;3;VEN;N/A;NRP;COM;PYR|CPY;QTZ|ALB|SER|CAC;Moss Lake deposit;MAIN;44|48
5DE3FC39;1;STK;N/A;NRP;COM;CPY|BOR|MAG|CHC|MOL|PYR|GAL|SPH|MLC;QTZ|KSP|ACT|ANH|SER|CLO|CAC|GYP|RHO;Kiseljak;MAIN;38|39|40
5DE3FC39;2;SHV;N/A;NRP;COM;CPY|BOR|MAG|CHC|MOL|PYR|GAL|SPH|MLC;QTZ|KSP|ACT|ANH|SER|CLO|CAC|GYP|RHO;Kiseljak;MAIN;38|39|40
5DE3FC39;3;DIS;N/A;NRP;COM;CPY|BOR|MAG|CHC|MOL|PYR|GAL|SPH|MLC;QTZ|KSP|ACT|ANH|SER|CLO|CAC|GYP|RHO;Kiseljak;MAIN;38|39|40
5DFE86A1;1;DIS;PSM;CNT;COM;CHC|BOR|CPY|MLC|NCU|CPR;PYR;Kakula;MAIN;148|149|150|151|167
5DFE86A1;2;REP;FLB;CNT;COM;CHC|BOR|CPY|MLC|NCU|CPR;PYR;Kakula;MAIN;148|149|150|151|167
5E2B7510;1;VEN;N/A;NRP;STR;SPO|TAN|BER|AMB|LEP|COE|CST|TPH;QTZ|FSPU|TUR|APA;#5 Dyke Complex;MAIN;29|34
5E29E09E;1;N/A;N/A;NRP;LIT;PYRO;CAC|DLM;Cap Property;MAIN;29
5E10BD1E;1;N/A;N/A;CNT;STR;PETA|KSP|ALB|SPO|MUS|LEP|MANG|MNG|CST|BIS|SPH|ASP;QTZ|GAR|TOP|ZRN|FE1|MIC|THO|MON|CAC|APA;Separation Rapids Lithium Deposit;MAIN;58|69|71|72|74|75|79|91|93
5E3A07A2;1;DIS;N/A;POD;STR;MAG|PYR|POH|CPY|MOL|CHC|TELL|NAU;PYX|AMPH|GAR|BIO|QTZ|SCP|ALB|KSP|CLO|MUS|EPD|OLV|TIT|CAC;Hannukainen;MAIN;18|22|23
5E657398;1;LAT;N/A;CNT;COM;HEM|GOE|LIM|MNO;QTZ|CLY;Houston;MAIN;72|76|77|79|80
5E657398;2;LAT;BRE;CNT;COM;HEM|GOE|LIM|MNO;QTZ|CLY;Houston;MAIN;72|76|77|79|80
5E657398;3;LAT;PSM;CNT;COM;HEM|GOE|LIM|MNO;QTZ|CLY;Houston;MAIN;72|76|77|79|80
5E626AA4;1;MSV;N/A;CNT;COM;POH|PYR|MRC|CPY|ASP|CBT|BIS|NBM|SCE|CHC|COV|SPH|WLF|BOR|ERY|MLC;QTZ|CLO|SER|GOE|MNO;Karakul;MAIN;52|54|55|57|59|69
5E626AA4;2;DIS;N/A;CNT;COM;POH|PYR|MRC|CPY|ASP|CBT|BIS|NBM|SCE|CHC|COV|SPH|WLF|BOR|ERY|MLC;QTZ|CLO|SER|GOE|MNO;Karakul;MAIN;52|54|55|57|59|69
5E626AA4;3;BXH;N/A;CNT;COM;POH|PYR|MRC|CPY|ASP|CBT|BIS|NBM|SCE|CHC|COV|SPH|WLF|BOR|ERY|MLC;QTZ|CLO|SER|GOE|MNO;Karakul;MAIN;52|54|55|57|59|69
5E626AA4;4;VEN;N/A;CNT;COM;POH|PYR|MRC|CPY|ASP|CBT|BIS|NBM|SCE|CHC|COV|SPH|WLF|BOR|ERY|MLC;QTZ|CLO|SER|GOE|MNO;Karakul;MAIN;52|54|55|57|59|69
5E65D6F1;1;DIS;N/A;NRP;CTN;DIA;ILM|CRM|DPS|OLV|GAR;Kahuna;MAIN;28|33
5E774B73;1;STK;N/A;NRP;STR;CPY|BOR|NAU|CHC|PYR;QTZ;Kharmagtai;MAIN;46|47|54
5E774B73;2;BXH;N/A;NRP;STR;CPY|BOR|NAU|PYR;TUR;Kharmagtai;MAIN;46|47|55
5E774B73;3;VEN;N/A;NRP;STR;PYR|CPY|GAL|SPH|NAU;CAC|QTZ|SID;Kharmagtai;MAIN;45|46|49
5E774B73;4;SHV;N/A;NRP;STR;CPY|BOR|PYR;QTZ;Kharmagtai;MAIN;47
5E774B73;5;DIS;N/A;NRP;STR;PYR|CPY|BOR;N/A;Kharmagtai;MAIN;47|54|55
5E7A54F5;1;STK;N/A;NRP;STR;CPY|BOR|NAU|CHC|PYR;QTZ;Stockwork Hill;MAIN;108|109|117
5E7A54F5;2;BXH;N/A;NRP;STR;CPY|PYR|BOR|NAU;TUR;Stockwork Hill;MAIN;108|109|110|117
5E7A54F5;3;DIS;N/A;NRP;STR;BOR|CPY;N/A;Stockwork Hill;MAIN;117
5E7A54F5;4;VEN;N/A;NRP;STR;PYR|CPY|GAL|SPH;CAC|QTZ|SID;Stockwork Hill;MAIN;106|108|113
5E7DC840;1;DIS;FLB;POD;COM;CHC|BOR|CPY|PYR|NCU|CPR;N/A;Kamoa;MAIN;101|105|112|115|119|120
5E7DC840;2;N/A;PSM;POD;COM;CHC|BOR|CPY|PYR|NCU|CPR;N/A;Kamoa;MAIN;101|105|112|115|119|120
5E7DC840;3;N/A;COL;POD;COM;CHC|BOR|CPY|PYR|NCU|CPR;N/A;Kamoa;MAIN;101|103|105|112|115|119|120
5EAD903D;1;DIS;N/A;NRP;COM;PYR|CPY|BOR|MOL|CHC;QTZ;Mount Turner;MAIN;37|39
5EAD903D;2;VEN;N/A;NRP;COM;PYR|CPY|BOR|MOL|CHC;QTZ;Mount Turner;MAIN;37|39
5EAD903D;3;BXH;N/A;NRP;COM;PYR|CPY|BOR|MOL|CHC;QTZ;Mount Turner;MAIN;37|39
5EAEA8CA;1;STK;FLB;CNT;COM;PYR|CPY|MOL;QTZ|SER|ILL|CAC|CLO;Mitchell;MAIN;32|39|52|53
5EAEA8CA;2;SHV;FLB;CNT;COM;PYR|CPY|MOL;QTZ|SER|ILL|CAC|CLO;Mitchell;MAIN;32|39|52|53
5EAEA8CA;3;DIS;FLB;CNT;COM;PYR|CPY|MOL;QTZ|SER|ILL|CAC|CLO;Mitchell;MAIN;32|39|52|53
5EDC71C5;1;DIS;FLB;SIN;COM;CHC|BOR|CPY|MLC|NCU|CPR;PYR|QTZ|CAC|DLM;Kamoa-Kakula;MAIN;139|140|141|150|151|153|158
5EDC71C5;2;REP;PSM;SIN;COM;CHC|BOR|CPY;PYR;Kamoa-Kakula;MAIN;153|157|158
5EF51E03;1;VEN;N/A;NRP;STR;GRP;N/A;Aukam;MAIN;17|18
5EF51E03;2;DIS;N/A;NRP;STR;GRP;N/A;Aukam;MAIN;17|18
5EF3E966;1;DIS;N/A;CNT;COM;BST|APA|CRAN|PYRO|MON;CAC|ANK|PYR|ZRN|KSP|BAR|STR|FLU|HEM|MAG|MNO|TIT;Songwe Hill;MAIN;101|112|113|114|119
5EF3E966;2;VEN;CKS;NRP;COM;BST|APA;CAC|ANK|HEM|MAG|MNO|FLU|BAR;Songwe Hill;MAIN;101|102|119
5EF3E966;3;BXH;N/A;POD;COM;CRAN;HEM|MAG|MNO|PYR|FLU;Songwe Hill;MAIN;104|112|113|119
5F4067DC;1;REP;OBS;NRP;COM;URN|COF;QTZ|FSPU|BIO|MUS|PYR|CAC;Nichols Ranch Project;MAIN;39|41|42
5F440A99;1;N/A;NET;POD;STG;GLB|HAL;QTZ|ANH|GYP|ALB|MUS|KAO|SME|SOE;Aguas Blancas;MAIN;21|24|25|26
5F4BD4AA;1;DIS;N/A;NRP;STR;CPY|MOL|BOR|PYR;QTZ|ANH|CLO|TUR;Main Zone porphyry;MAIN;31|38
5F4BD4AA;2;STK;N/A;NRP;STR;CPY|MOL|BOR|PYR;QTZ|ANH|CLO|TUR;Main Zone porphyry;MAIN;31|38
5F4BD4AA;3;SHV;N/A;NRP;STR;CPY|MOL|BOR|PYR;QTZ|ANH|CLO|TUR;Main Zone porphyry;MAIN;31|38
5F63B9C3;1;MSV;N/A;NRP;STG;PYR|POH|CPY|SPH|GAL|MAG|BOR|NAU|MLC;QTZ|CAC|CLO;Noranda trend;MAIN;35|46|47
5F63B9C3;2;POD;N/A;NRP;STG;PYR|POH|CPY|SPH|GAL|NAU;QTZ|CAC;Noranda trend;MAIN;35
5F63B9C3;3;DIS;N/A;NRP;STG;PYR|CPY|POH|NAU;QTZ;Noranda trend;MAIN;35|46|47
5F63B9C3;4;VEN;N/A;NRP;STR;PYR|POH;QTZ|CAC;Noranda trend;MAIN;35
5F8F105D;1;STR;N/A;POD;STG;SYLV|CARN|POL;HAL|ANH;Holbrook Basin Potash;MAIN;44|47|48
5F7EFC07;1;N/A;N/A;NRP;LIT;PYRO|BAR|BST|MON;DLM|CAC|ANK|CLO|PHL|SRP|FLU|QTZ;Elk Creek Carbonatite;MAIN;63|69|70|71
5F929843;1;N/A;N/A;NRP;STR;MUS;QTZ|FSPU|BIO|GAR|TUR;Kontiki Pegmatites;MAIN;26|28|29
5FB13E93;1;DIS;N/A;CNT;COM;CPY|POH|PEN|PYR;CRM|MAG;M2 Deposit;MAIN;29|32|34
5FB13E93;2;MSV;NET;CNT;COM;CPY|POH|PEN|PYR;CRM|MAG;M2 Deposit;MAIN;29|32|34
5FB13E93;3;VEN;N/A;CNT;COM;CPY|POH|PEN|PYR;CRM|MAG;M2 Deposit;MAIN;29|32|34
5FAB90DA;1;REP;N/A;POD;COM;PYR|GAL|SPH|ASP|STB|MRC|CPY|POH|SSLT|NAU|SMI;QTZ|CAC|DLM|SID|RHO|BAR;Crepulja;MAIN;17|22|23|25
5FA2F926;1;MSV;N/A;NRP;COM;POH|CPY|PYR|PEN;N/A;Parkin Offset Dyke;MAIN;22|26
5FA2F926;2;DIS;N/A;NRP;COM;PYR;N/A;Parkin Offset Dyke;MAIN;22
5FA2F926;3;STK;N/A;NRP;COM;POH|CPY|PYR|PEN;N/A;Parkin Offset Dyke;MAIN;22
5FA2F926;4;DIS;N/A;NRP;COM;POH|CPY|PYR|PEN;N/A;Parkin Offset Dyke;MAIN;22
5FD3306E;1;REP;COL;CNT;COM;COF;QTZ|CLO|ILL;Cigar Lake;MAIN;60|62|64
5FD3306E;2;DIS;N/A;CNT;COM;N/A;N/A;Cigar Lake;MAIN;62
5FD3306E;3;VEN;N/A;NRP;STR;N/A;N/A;Cigar Lake;MAIN;62|63
5FEAE59B;1;MSV;N/A;PLG;CTN;POH|PEN|CPY;CAC;Frontier;MAIN;44|48|49
5FEAE59B;2;NET;N/A;PLG;CTN;POH|PEN|CPY;N/A;Frontier;MAIN;44|45|48|49
5FEAE59B;3;DIS;N/A;PLG;CTN;POH|PEN|CPY;N/A;Frontier;MAIN;44|45|48|49
5FEAE59B;4;VEN;N/A;NRP;STR;CPY;N/A;Frontier;MAIN;44
5FFF0FB6;1;SHM;N/A;NRP;STR;CPY|BOR|SPH|GAL|TEN|ENG|PYR|CHC|COV;QTZ|ANH|APA|BAR;Beruang Kanan Main Zone;MAIN;37|40
6015205B;1;MSV;N/A;NRP;COM;PYR|CPY|SPH|GAL|TET|TEN|NAU;BAR|GYP|ANH|CAC|QTZ|CLO|SER;Tulsequah Chief;MAIN;67|68|69|73
6015205B;2;MSV;BRE;NRP;COM;SPH|CPY|PYR;N/A;Tulsequah Chief;MAIN;69
603CC751;1;DIS;N/A;PLG;STR;URN|USM;ILL|CLO|HEM;Horseshoe and Raven;MAIN;43
603CC751;2;VEN;N/A;PLG;STR;URN|USM;ILL|CLO|HEM;Horseshoe and Raven;MAIN;43
60905EB1;1;DIS;N/A;NRP;LIT;GRP;N/A;Quatre Milles West;MAIN;20|22
60B0A237;1;REP;GRB;POD;STG;MGN;QTZ|DLM|CAC|PYR|TAL;Driftwood Creek magnesite deposit;MAIN;25|27|28
60B3561E;1;VEN;N/A;NRP;COM;NAU|NSV|GAL|CPY|MOL;N/A;Encanto Zone;MAIN;62|64|68
60B1F38F;1;VEN;N/A;CNT;COM;CSC|TNR|CHC;N/A;Gunnison;MAIN;66|70
60B1F38F;2;REP;N/A;CNT;COM;CSC|TNR|CHC;N/A;Gunnison;MAIN;66|70
60B1F38F;3;DIS;N/A;CNT;COM;CSC|TNR|CHC;N/A;Gunnison;MAIN;66|70
60B1F38F;4;VEN;N/A;CNT;COM;CPY|BOR|PYR|MAG|MOL;QTZ|ORT|CAC;Gunnison;MAIN;66|69|70
60B1F38F;5;DIS;N/A;CNT;COM;CPY|BOR|PYR|MAG|MOL;QTZ|ORT|CAC;Gunnison;MAIN;66|69|70
60C91638;1;REP;N/A;NRP;COM;URN|COF;PYR|QTZ|FSPU;Kaycee Project;MAIN;27|28|32|33
60CD33FA;1;DIS;VUG;NRP;COM;COLU|PYRO|BST|MON;FLU|TIT|RUT|DLM|CAC;Wicheeda Carbonatite;MAIN;36|37
60CD33FA;2;VEN;VUG;NRP;COM;BST|MON;DLM;Wicheeda Carbonatite;MAIN;37
60E4191F;1;DIS;N/A;NRP;STR;AWR;SRP|MAG|BRU;Baptiste;MAIN;98|99|101
60D8EE5D;1;DIS;VUG;NRP;CTN;COLU|PYRO|BST|MON;FLU|TIT|RUT|DLM;Wicheeda Carbonatite;MAIN;62
60D8EE5D;2;VEN;VUG;NRP;CTN;BST|MON;DLM;Wicheeda Carbonatite;MAIN;62
60F134C7;1;STK;VUG;CNT;COM;PYR|CPY|MOL|BOR|MAG|POH;QTZ;Redonda;MAIN;35|37|39|41|49|51
60F134C7;2;VEN;VUG;CNT;COM;PYR|CPY|MOL|BOR|MAG|POH;QTZ;Redonda;MAIN;35|37|39|41|49|51
60F134C7;3;BXH;VUG;CNT;COM;PYR|CPY|MOL|BOR|MAG|POH;QTZ;Redonda;MAIN;35|37|39|41|49|51
60F134C7;4;DIS;VUG;CNT;COM;PYR|CPY|MOL|BOR|MAG|POH;QTZ;Redonda;MAIN;35|37|39|41|49|51
60F134C7;5;REP;VUG;CNT;COM;PYR|CPY|MOL|BOR|MAG|POH;QTZ;Redonda;MAIN;35|37|39|41|49|51
61120715;1;DIS;NET;NRP;COM;POH|PEN|CPY|BOR|VIO|VAL|MAC|HEA|GOD|MIL|PGM;GRP;Horsetrail Zone;MAIN;41
61120715;2;NET;CUM;NRP;COM;POH|PEN|CPY|BOR|VIO|VAL|MAC|HEA|GOD|MIL|PGM;GRP;Horsetrail Zone;MAIN;41|43
61120715;3;MSV;N/A;NRP;COM;POH|PEN|CPY|BOR|VIO|VAL|MAC|HEA|GOD|MIL|PGM;GRP;Horsetrail Zone;MAIN;41
61120715;4;BXH;N/A;NRP;COM;POH|PEN|CPY|BOR|VIO|VAL|MAC|HEA|GOD|MIL|PGM;GRP;Horsetrail Zone;MAIN;41
61120715;5;VEN;N/A;NRP;COM;POH|PEN|CPY|BOR|VIO|VAL|MAC|HEA|GOD|MIL|PGM;GRP;Horsetrail Zone;MAIN;41
61205525;1;MSV;N/A;NRP;STG;PYR|SPH|CPY;QTZ;Point Leamington deposit;MAIN;33|37
61205525;2;STK;N/A;NRP;STG;PYR|SPH|ASP|CPY;CHD|QTZ;Point Leamington deposit;MAIN;33|37
61205525;3;DIS;N/A;NRP;STG;PYR|SPH|CPY|ASP|POH;N/A;Point Leamington deposit;MAIN;37|38
61218AB5;1;DIS;FLB;CNT;COM;GRP|POH|PYR;QTZ|MUS|BIO|FSPU|ASI|GAR|ROS;Coosa;MAIN;72|73|74|75|76|77|80
615798EC;1;DIS;PSM;NRP;COM;URN|COF|MONT|CRN;CAC|RUT|BAR|FEO;Slick Rock project;MAIN;25|29|30|31
6146EE50;1;STR;N/A;SIN;COM;N/A;N/A;Elan Coal Property;MAIN;32|36
615B72C6;1;MSV;N/A;NRP;COM;URA;CLO|CLY|SER;Patterson Lake South;MAIN;31|34|59
615B72C6;2;DIS;N/A;NRP;COM;URA;CLO|CLY|SER;Patterson Lake South;MAIN;31|34|59
616809BD;1;STK;N/A;NRP;CTN;BOR|CPY|PYR|MOL;QTZ;Golpu;MAIN;96|109
616809BD;2;DIS;N/A;NRP;CTN;BOR|CPY|PYR|MOL;QTZ;Golpu;MAIN;96|109
616809BD;3;VEN;N/A;NRP;CTN;BOR|CPY|PYR|MOL;QTZ;Golpu;MAIN;109
616809BD;4;REP;N/A;NRP;CTN;BOR|CPY|PYR|MOL;QTZ;Golpu;MAIN;109
618E5023;1;DIS;N/A;CNT;CTN;CPY|PYR|BOR;QTZ|KSP|BIO;La Granja;MAIN;48
618E5023;2;STK;N/A;CNT;CTN;CPY|PYR|BOR;QTZ|KSP|BIO;La Granja;MAIN;48
618E5023;3;BXH;N/A;NRP;STR;CPY|BOR|CHC|COV;SER;La Granja;MAIN;44|45|48
618E5023;4;REP;N/A;NRP;CTN;CPY|SPH|PYR|BOR;GAR|PYX;La Granja;MAIN;48
618E5023;5;VEN;N/A;POD;STR;ENG|TEN|PYR|ASP;QTZ;La Granja;MAIN;48|49
618E5023;6;N/A;PSM;NRP;STG;COV|CHC|DIG;N/A;La Granja;MAIN;49
61BD44D7;1;REP;VUG;NRP;COM;ALN;QTZ|KAO|PYF|DIC|HEM;Area 1;MAIN;78|79
61C4BDD1;1;VEN;N/A;NRP;STR;CHC|MLC|LIM|CSC|AZU;QTZ;Blue Jack;MAIN;8
620F68F6;1;DIS;N/A;NRP;STG;SPH|GAL|PYR;BAR|QTZ|CAC;Mel Main Zone;MAIN;44|46
62409C35;1;VEN;N/A;NRP;STR;PYR|NAU|CPY;QTZ;Holt Property;MAIN;25|31|41
62409C35;2;BXH;N/A;NRP;STR;PYR|NAU|CPY;QTZ;Holt Property;MAIN;25|31|41
62476046;1;DIS;N/A;NRP;LIT;CPY|PYR;QTZ;Sinchao;MAIN;31|34|36|37
62476046;2;BXH;N/A;POD;STR;CPY|PYR;QTZ;Sinchao;MAIN;35|36
62476046;3;DIS;N/A;NRP;STR;PYR|ENG|SPH|TEN|GAL;CLY|QTZ;Sinchao;MAIN;36
62476046;4;VEN;N/A;NRP;STR;PYR|ENG|SPH|TEN|GAL;CLY|QTZ;Sinchao;MAIN;36
62476046;5;MSV;N/A;NRP;STR;PYR|ENG;N/A;Sinchao;MAIN;35
62497404;1;REP;N/A;CNT;COM;SCE|WLF|MOL|BIS|NBM|NAU|NSV|TELL|ASP|PYR|CPY|SPH;QTZ|DPS|GAR|FLU|ZOI|HBL|WOL|CAC|MUS|BIO|CLO|TRE|ALB;Sangdong;MAIN;52|53
62497404;2;VEN;N/A;CNT;COM;SCE|MOL|BIS;QTZ;Sangdong;MAIN;53|54
626A80E8;1;N/A;N/A;CNT;STG;SYLV|CARN;HAL;Rocanville;MAIN;16|18|19
62555355;1;DIS;N/A;NRP;STR;SPH|NSV|ACN|NAU|CPY|PYR|GAL|PRU;SID|QTZ|CLO|CLD|SER|ILL|RHO;Abcourt-Barvue;MAIN;34|37|38|40
625C16EB;1;REP;N/A;SIN;COM;CPY|BOR|CHC|DIG|CARR|SIE;N/A;Luishia Sud;MAIN;17|22|27
625C16EB;2;VEN;N/A;SIN;COM;MLC;N/A;Luishia Sud;MAIN;25
62802DEE;1;STR;FLB;POD;COM;URN|MLC|ERY|ANN|PYR|CPY|BOR|COF|GAL|SPH|POH|MOL|CRN;N/A;Duddridge Lake;MAIN;19|21|23|25
627BB023;1;DIS;SYM;CNT;COM;POH|CPY|PEN|VIO|CBT|SPH|GOE;MAG|OLV;Hawk Ridge Deposits;MAIN;60|62|67|72|75|76|87
627BB023;2;MSV;SYM;CNT;COM;POH|CPY|PEN|VIO|CBT|SPH|GOE;MAG|OLV;Hawk Ridge Deposits;MAIN;60|62|67|72|75|76|87
627BB023;3;VEN;SYM;CNT;COM;POH|CPY|PEN|VIO|CBT|SPH|GOE;MAG|OLV;Hawk Ridge Deposits;MAIN;60|62|75|76|87
6292767F;1;REP;N/A;NRP;COM;CPY|MAG|PYR|BOR|MOL|ENG|TEN|CHC|COV|GAL|SPH|ORP|POH;HEM|CAC|ANK|QTZ;AntaKori;MAIN;82|88|91|94|96
6292767F;2;DIS;N/A;NRP;COM;CPY|MAG|PYR|BOR|MOL|ENG|TEN|CHC|COV|GAL|SPH|ORP|POH;HEM|CAC|ANK|QTZ;AntaKori;MAIN;82|88|91|94|96
6292767F;3;VEN;N/A;NRP;COM;CPY|MAG|PYR|BOR|MOL|ENG|TEN|CHC|COV|GAL|SPH|ORP|POH;HEM|CAC|ANK|QTZ;AntaKori;MAIN;82|88|91|94|96
6292767F;4;MSV;N/A;NRP;COM;CPY|MAG|PYR|BOR|MOL|ENG|TEN|CHC|COV|GAL|SPH|ORP|POH;HEM|CAC|ANK|QTZ;AntaKori;MAIN;82|88|91|94|96
6292767F;5;BXH;N/A;NRP;COM;CPY|MAG|PYR|BOR|MOL|ENG|TEN|CHC|COV|GAL|SPH|ORP|POH;HEM|CAC|ANK|QTZ;AntaKori;MAIN;82|88|91|94|96
62A0EDA1;1;N/A;N/A;NRP;COM;N/A;GYP|ANH|HAL;L.G. Property Lithium Brine;MAIN;34|36|37
62A4475D;1;REP;N/A;NRP;COM;CPY|MAG|PYR|POH|SPH;BIO|KSP;Candelaria;MAIN;46|47
62A4475D;2;VEN;N/A;NRP;COM;CPY|MAG|PYR|POH|SPH;BIO|KSP;Candelaria;MAIN;46|47
