pdf_hash;vein_id;vein_type;target_name;target_role;evidence_pages
944A3632;1;AUR;Okohongo;MAIN;36
94B096A2;1;QCC;Craigmont;MAIN;39
94B096A2;2;QTU;Craigmont;MAIN;46
94B096A2;3;QSF;Craigmont;MAIN;57
95A72BF3;1;QSF;Kitsault;MAIN;96
95A72BF3;2;QCC;Kitsault;MAIN;96
95ED6F93;1;QCC;Redstone;MAIN;34|39
95F760E6;1;QSF;Southeast Zone;MAIN;31
95F760E6;2;SBV;Southeast Zone;MAIN;31
95F760E6;3;PMV;Southeast Zone;MAIN;31
963853B7;1;QSF;Yanapallaca;MAIN;31
963A2C69;1;AUR;Riley Brook;MAIN;39|43|45
9684E2F4;1;QSF;Norte Zone;MAIN;44|46
96751119;1;QSF;Xcite Project;MAIN;66
9695C618;1;QSF;Mengapur;MAIN;51
96B15845;1;QSF;Aranzazu;MAIN;45|53
96B68B63;1;MGV;Nakalakwana Hill;MAIN;60
9715D04A;1;EXT;Elk Creek Carbonatite;MAIN;109|110
9715D04A;2;SHV;Elk Creek Carbonatite;MAIN;109|110
9715D04A;3;MGV;Elk Creek Carbonatite;MAIN;116
9736FBC7;1;SUV;Kaukua;MAIN;41
9736FBC7;2;QSF;Kaukua;MAIN;45
9796180C;1;QSF;Cañariaco Norte;MAIN;80|96
97C20683;1;QSF;MAX Molybdenum Deposit;MAIN;46
9884B392;1;AUR;Lac Pauline;MAIN;26
986E118B;1;QCC;Wernecke Project;MAIN;34|35
986E118B;2;EXT;Wernecke Project;MAIN;34
986E118B;3;QFV;Wernecke Project;MAIN;33|36
98C3F915;1;QSF;Redonda;MAIN;38|40
98CE236F;1;EXT;RH Zone;MAIN;37
98CE236F;2;QCC;RH Zone;MAIN;37
99141E60;1;QCC;Madison;MAIN;43
99141E60;2;CAV;Madison;MAIN;45
993620FE;1;QCC;Campbell Shear System;MAIN;59|60
993620FE;2;QSF;Campbell Shear System;MAIN;59|62
993620FE;3;MUL;Campbell Shear System;MAIN;60|61
99BFF0A3;1;URV;Apex Uranium Mine;MAIN;38
9A1AFDD8;1;QCC;Lac Cinquante;MAIN;42
9A1AFDD8;2;QSF;Lac Cinquante;MAIN;42
9A1AFDD8;3;EXT;Lac Cinquante;MAIN;42
9A5BBF9D;1;QSF;Falls Creek;MAIN;17|18|19
9A4DF22B;2;MGV;Sarfartoq REE;MAIN;57
9A9AAD48;3;MGV;Santo Tomás;MAIN;101
9A9AAD48;4;QSF;Santo Tomás;MAIN;101
9A9AAD48;5;QCC;Santo Tomás;MAIN;102
9A9AAD48;6;PMV;Santo Tomás;MAIN;102
9A9AAD48;7;QTU;Santo Tomás;MAIN;102
9ADE935D;1;QCC;Nash Creek Deposit;MAIN;32
9B1CE757;1;CAV;Arrieros;MAIN;54
9B1CE757;2;QTU;Arrieros;MAIN;55
9B4016E8;1;SUV;Rainbow deposit;MAIN;57
9B6BFB41;1;QSF;Cactus;MAIN;110|111
9B88CC75;1;QSF;Alpala;MAIN;79|87|88
9B88CC75;3;SBV;Alpala;MAIN;79|87|88
9BB3F711;1;MGV;Copper Mountain;MAIN;64|65
9BB3F711;3;QFV;Copper Mountain;MAIN;64
9BB3F711;5;CAV;Copper Mountain;MAIN;64
9BC6E57A;5;QSF;Los Azules;MAIN;62|64
9BC6E57A;6;SBV;Los Azules;MAIN;61
9BD28732;1;SBV;TAM;MAIN;37|56
9C069FCC;1;QSF;Taysan;MAIN;57|58
9C069FCC;2;QFV;Taysan;MAIN;58
9C1C9C44;1;SUV;Alexo-Dundonald Deposits;MAIN;90|92|98|102
9C2FBD76;1;QSF;Tom;MAIN;40|44
9C2FBD76;2;QCC;Tom;MAIN;44
9C4055BA;1;QCC;Ruby Zone;MAIN;29
9C4055BA;2;QSF;Ruby Zone;MAIN;29
9C766145;1;QSF;Swan prospect;MAIN;10|11
9CCCF0A3;1;QSF;Alpala;MAIN;43|44
9CCCF0A3;2;MGV;Alpala;MAIN;43|44
9CCCF0A3;3;SBV;Alpala;MAIN;44
9CCCF0A3;4;CAV;Alpala;MAIN;44
9CCCF0A3;5;PMV;Alpala;MAIN;44
9CF65568;1;QSF;Monument Peak;MAIN;36|38|39
9D0150E8;1;QSF;Cotabambas;MAIN;28
9D066465;1;QSF;Coles Creek Porphyry;MAIN;18
9D1E262C;1;QSF;Mt. Haskin;MAIN;23
9D26DEE4;1;QSF;San Jorge;MAIN;118
9D26DEE4;2;QCC;San Jorge;MAIN;118
9D26DEE4;3;QFV;San Jorge;MAIN;118
9D26DEE4;4;QTU;San Jorge;MAIN;118
9D26DEE4;6;CAV;San Jorge;MAIN;118
9D6862CA;1;QSF;Endako deposit;MAIN;56
9D85554E;1;QCC;DD Zone;MAIN;28
9DDC3FC0;1;CAV;Frog;MAIN;29
9DE8EF53;1;QSF;Valley;MAIN;28
9E3C2FCA;1;QSF;Hushamu Deposit;MAIN;19
9E401194;1;QSF;Alpala;MAIN;43|44|63
9E401194;2;MGV;Alpala;MAIN;43|63
9E401194;3;SBV;Alpala;MAIN;44|63
9E401194;4;CAV;Alpala;MAIN;44
9E401194;5;PMV;Alpala;MAIN;44
9E48F237;1;QSF;Berezski mineralization trend;MAIN;42|44|45|46
9E48F237;2;SHV;Berezski mineralization trend;MAIN;45|46
9E48F237;3;MGV;Berezski mineralization trend;MAIN;45|46
9E48F237;4;QAD;Berezski mineralization trend;MAIN;48
9E80DA82;1;AUR;Plymouth Deposit;MAIN;45
9E80DA82;2;QCC;Plymouth Deposit;MAIN;45
9E80DA82;4;SUV;Plymouth Deposit;MAIN;45
9ED4851E;1;MGV;Dieter Lake;MAIN;16
9ED4851E;2;CAV;Dieter Lake;MAIN;17
9F26E895;1;QSF;South Zone;MAIN;77
9F60CC81;1;QSF;Tomichi;MAIN;43
9F80D5D7;1;QSF;South Contact Zone;MAIN;61|62|65
9F8795E3;1;QSF;Filo del Sol;MAIN;58|61
9FB40438;1;QSF;Vondenblue;MAIN;38
9FB88E7B;1;QCC;Carpenter Lake;MAIN;45
9FC8C088;1;QSF;Bruce showing;MAIN;26|38|39
9FC8C088;2;QCC;Bruce showing;MAIN;26|38
9FD08DC1;1;QCC;Glencore Bucke Property;MAIN;19
9FEBE1B0;1;QSF;Back Forty Deposit;MAIN;67|69
9FF03821;1;QSF;Opemiska;MAIN;44
9FF03821;2;MGV;Opemiska;MAIN;44
9FF03821;3;AUR;Opemiska;MAIN;44
9FF03821;4;URV;Opemiska;MAIN;45
A028D7D0;1;QCC;Two Mile Creek Vein System;MAIN;10
A00BBD0F;1;QSF;Hugo North Extension;MAIN;89|92
A035EB9B;1;QTU;Mwelushi;MAIN;25|26
A066F59F;1;QSF;MacArthur Deposit;MAIN;42
A066F59F;2;SHV;MacArthur Deposit;MAIN;42
A066F59F;3;QCC;MacArthur Deposit;MAIN;39
A0E1A38F;1;QSF;Pasto Bueno;MAIN;58|59|63
A0E1A38F;2;QCC;Pasto Bueno;MAIN;59|62
A10021F3;1;QSF;Maloney prospect;MAIN;25
A157EEF2;1;AUR;Zafranal Main Zone;MAIN;49
A16DEC62;1;QSF;Megabuck;MAIN;25
A174AA9F;1;QSF;Borsko Jezero;MAIN;27|30
A188AE3E;1;QSF;Kemess Underground;MAIN;80
A188AE3E;2;SHV;Kemess Underground;MAIN;78
A188AE3E;3;CAV;Kemess Underground;MAIN;80
A1B0C754;1;SUV;Lac Rocher Pluton;MAIN;65
A21E94BC;1;QSF;Golden Ivan;MAIN;26|27
A20F966C;1;QCC;Cozamin;MAIN;74|76
A20F966C;2;QSF;Cozamin;MAIN;72|74
A2282DA5;1;QSF;Bunker Hill Mine;MAIN;38|39|40
A2282DA5;2;QCC;Bunker Hill Mine;MAIN;38|40
A257A6D6;1;QSF;Cerro Corona;MAIN;35
A257A6D6;2;MGV;Cerro Corona;MAIN;35
A2556106;1;QSF;Red Dog;MAIN;21|26
A25DD6A8;3;MGV;Santo Tomás;MAIN;76
A25DD6A8;4;QSF;Santo Tomás;MAIN;76
A25DD6A8;5;QCC;Santo Tomás;MAIN;76
A25DD6A8;6;SUV;Santo Tomás;MAIN;76
A25DD6A8;7;QTU;Santo Tomás;MAIN;76
A2A60E03;1;QCC;Kipushi;MAIN;121
A2F374DA;1;SUV;Broken Hammer;MAIN;47
A3110B12;1;SUV;Kaukua;MAIN;32
A3110B12;2;QSF;Kaukua;MAIN;35
A33A291C;1;QSF;Rogers Creek Porphyry System;MAIN;29|32|45
A345FBFE;1;QSF;Los Azules;MAIN;69|72
A3864B8C;1;QSF;Van Dyke;MAIN;65|67
A389A75B;1;QCC;El Espino;MAIN;55|56|61
A392774E;1;SHV;Kemess Underground;MAIN;93
A392774E;2;QSF;Kemess Underground;MAIN;95
A392774E;3;SBV;Kemess Underground;MAIN;93|95
A392774E;4;CAV;Kemess Underground;MAIN;95
A3ABE5B4;1;SUV;Levack Footwall Deposit (LFD);MAIN;56|57
A3ABE5B4;2;QCC;Levack Footwall Deposit (LFD);MAIN;56
A3ABE5B4;4;PMV;Levack Footwall Deposit (LFD);MAIN;57
A3B489B5;1;QSF;Santa Rita;MAIN;29
A3D21C42;1;QCC;Crean Hill;MAIN;72|74|75
A3D21C42;2;SKV;Crean Hill;MAIN;74
A3D21C42;4;QSF;Crean Hill;MAIN;77|79
A4152B9D;1;MNV;241NC zone;MAIN;32
A4121183;1;QSF;Chlore stock;MAIN;57|63|64
A45BBF58;1;QCC;Kaznovice Prospects;MAIN;46
A45BBF58;2;QSF;Kaznovice Prospects;MAIN;46
A4772E51;1;QFV;L deposit;MAIN;38
A4772E51;2;PMV;L deposit;MAIN;38
A47E39A3;1;QSF;Boa Esperança;MAIN;74
A47E39A3;2;SUV;Boa Esperança;MAIN;70
A4C2DFFF;1;QSF;Ilovitza;MAIN;57|58
A4CEE926;1;SKV;Bolivar;MAIN;32
A4DF3C5B;1;AUR;Black Horse;MAIN;25|27
A4F77645;1;QSF;Domeyko Sulfuros;MAIN;60|63|69
A509F3E6;1;QSF;Chacay;MAIN;21|26
A51C0C68;1;QSF;Dolcoath;MAIN;55
A51C0C68;2;MUL;Dolcoath;MAIN;55
A5352F5D;1;QTU;Mt. Cattlin;MAIN;33
A595EEC5;1;QAD;Springer Mine;MAIN;40
A595EEC5;2;QSF;Springer Mine;MAIN;41
A5B44B1D;2;QSF;Warintza Central;MAIN;47
A5B44B1D;3;QCC;Warintza Central;MAIN;48
A5A5F218;1;QSF;Eaglehead;MAIN;42|43|45
A5BCB475;1;CAV;Lawn;MAIN;23
A5BCB475;2;SBV;Lawn;MAIN;20|31|32
A5F527B7;1;URV;Cigar Lake;MAIN;71
A5F0210B;1;QSF;Back Forty;MAIN;48|49|50
A631EAAE;1;QSF;Hugo North Extension;MAIN;79
A64A24B2;1;QSF;Point Leamington deposit;MAIN;36|40
A64A24B2;2;QCC;Point Leamington deposit;MAIN;40
A632D55A;1;QSF;Delta;MAIN;27
A632D55A;3;QCC;Delta;MAIN;37
A65B3AD5;1;QSF;Cotabambas;MAIN;81
A65D4675;1;MGV;Copper Mountain;MAIN;28
A65D4675;3;QFV;Copper Mountain;MAIN;28
A676CFC0;1;QSF;Thompson Creek;MAIN;30|31
A67AFC0A;1;SKV;Bolivar;MAIN;40
A67AFC0A;2;QFV;Bolivar;MAIN;40|42
A70CFEDD;1;QSF;Lagoa Salgada;MAIN;36|39
A729AA54;1;QSF;Ram;MAIN;72|75|97
A71DFC99;1;QSF;Ak-Sug;MAIN;61
A731169C;2;SUV;Coosa Project;MAIN;43
A7D7CA12;1;QSF;South Corridor Deposit;MAIN;25
A7CA604E;1;QSF;Hushamu Deposit;MAIN;23
A7B284D4;1;URV;Triple R deposit;MAIN;75
A7DF62FA;1;SKV;Upper Fir;MAIN;40
A824E5BE;1;QCC;STAFFORD;MAIN;21|23
A82AC386;1;QSF;Redonda;MAIN;34|35
A8860B05;1;QSF;Cortadera;MAIN;119
A8860B05;2;SUV;Cortadera;MAIN;119
A87C0DD2;1;SBV;Central Cocha;MAIN;25
A87C0DD2;2;QSF;Central Cocha;MAIN;27
A8BA3900;1;QSF;Yandera Central;MAIN;40
A98B1BB4;1;QSF;Hugo North Extension;MAIN;88
A9AEBAED;1;QSF;Main Molybdenite Zone;MAIN;46|47
AA14D964;1;QSF;Raft prospect;MAIN;21|22
AA773E1A;1;CAV;Crevier Nb-Ta Dyke;MAIN;45
AA842807;1;QSF;Kitsault;MAIN;72
AA842807;2;QCC;Kitsault;MAIN;72
AA842807;3;SBV;Kitsault;MAIN;72
AAD485AB;1;QSF;American Antimony Project;MAIN;29|30|40|47|48|50
AAD485AB;2;QCC;American Antimony Project;MAIN;44|48|49
AAF63265;1;QSF;Santa Cruz deposit;MAIN;75|76
AB285A7F;1;FLT;Frances Creek;MAIN;36|37
AB339713;1;QSF;Los Azules;MAIN;25|26|30
AB339713;2;QTU;Los Azules;MAIN;30
ABF95DD6;1;QSF;Okanjande deposit;MAIN;44
AC48C7F7;1;SKV;Oracle Ridge;MAIN;49|50
AC837CFB;1;QSF;Keg;MAIN;15|20
AC96B3E1;1;QSF;Workman's Bench - Pringle Bench;MAIN;43|44
AC96B3E1;2;QCC;Workman's Bench - Pringle Bench;MAIN;43|44
ACA90286;1;QCC;Fairview showing;MAIN;18|25
ACBCA74A;1;SHV;Beutong;MAIN;43
ACBCA74A;3;QSF;Beutong;MAIN;39|44
ACBCA74A;4;ALS;Beutong;MAIN;52
ACCF9466;1;QSF;Yauricocha;MAIN;55|61
ACDDBED9;1;QSF;Kitsault;MAIN;92
ACDDBED9;2;QCC;Kitsault;MAIN;92
ACFDD41D;1;MGV;Ilo Norte;MAIN;76
ACFDD41D;2;CAV;Ilo Norte;MAIN;76
AD25104C;1;SKV;Santo Domingo Sur;MAIN;148
AD25104C;2;QFV;Santo Domingo Sur;MAIN;148
AD25104C;3;QCC;Santo Domingo Sur;MAIN;148
AD2AA475;1;EXT;Munshiwemba;MAIN;32
AD422E66;1;QSF;Mount Hope;MAIN;21|22|51|52|53|54
AD84BA6F;1;QSF;Hugo North Extension;MAIN;103|104
ADF393D5;1;SUV;Ntaka Hill;MAIN;79
ADF33E23;1;QSF;Stardust;MAIN;33|42
ADF33E23;2;QCC;Stardust;MAIN;35
AE5F3787;1;QSF;Ruby Creek;MAIN;34|35
AE741CEA;1;SUV;Ajax;MAIN;39
AE857EC9;1;QCC;Pampacancha;MAIN;72
AE952CC8;1;QSF;Tennyson;MAIN;98|105
AE952CC8;2;QCC;Tennyson;MAIN;105
AE9C1032;1;QSF;Lorraine;MAIN;29
AE9C1032;2;QFV;Lorraine;MAIN;32
AE9C1032;3;MGV;Lorraine;MAIN;32
AEDE62D6;1;MGV;Copper Mountain;MAIN;67|68
AEDE62D6;3;QFV;Copper Mountain;MAIN;67
AEDE62D6;5;CAV;Copper Mountain;MAIN;67
AEE48967;1;QCC;Teledyne Property Mineralization;MAIN;29
AF1720C8;1;QSF;Lorraine;MAIN;26
AF1720C8;2;QFV;Lorraine;MAIN;32
AF1720C8;3;MGV;Lorraine;MAIN;32
AF30B60F;1;QSF;Storie Deposit;MAIN;46
AF30B60F;2;AUR;Storie Deposit;MAIN;46
AF3CB523;1;QSF;Geroe Creek;MAIN;17
AF3CB523;2;QCC;Geroe Creek;MAIN;17
AF6028C1;1;URV;Patterson Lake South;MAIN;32
AF72B583;1;QSF;Kimagai;MAIN;36
AF72B583;2;QCC;Kimagai;MAIN;48
AF826833;1;MGV;Guerrero Zone;MAIN;45
AF91961A;1;QSF;Oyu Tolgoi;MAIN;107|125|127
AFBBFAEF;1;CAV;FLV Project;MAIN;24
AFBBFAEF;2;AUR;FLV Project;MAIN;24
AFA6403B;1;QSF;McIlvenna Bay;MAIN;58|60
AFC876ED;1;QCC;Hopkins Prospect;MAIN;23|28
AFE4A1C8;1;QCC;Hopper Property;MAIN;18|21
AFE4A1C8;2;QSF;Hopper Property;MAIN;20
AFFC5ED9;1;QSF;Tortigny;MAIN;58|59
B01D7225;1;SHV;Bisie North;MAIN;18
B01784A1;1;QSF;Pima Zinc;MAIN;14|15|18|23
B097015C;1;QSF;Johnny Lee deposit;MAIN;71|75
B097015C;2;SBV;Johnny Lee deposit;MAIN;71
B097015C;3;QCC;Johnny Lee deposit;MAIN;75
B0A9EC0E;1;QSF;Hautalampi;MAIN;19
B0A441D3;1;AUR;DASA;MAIN;48|52
B0B21297;1;QSF;Silver Creek Deposit;MAIN;29
B0C5A51C;1;QCC;Errington-Vermilion;MAIN;59|68
B0D6D6E4;1;URV;Shea Creek deposits;MAIN;32
B0D6D6E4;2;QTU;Shea Creek deposits;MAIN;33
B0D6D6E4;3;MGV;Shea Creek deposits;MAIN;34
B0F3C9AE;1;SHV;Copper Creek;MAIN;117
B0F3C9AE;2;QSF;Copper Creek;MAIN;117
B0F3C9AE;4;PMV;Copper Creek;MAIN;117
B0F3C9AE;5;MUL;Copper Creek;MAIN;112
B10F2073;1;CAV;Accha;MAIN;33
B11780DB;1;QSF;Morgan Peak;MAIN;21|27|30
B11780DB;2;QFV;Morgan Peak;MAIN;18
B11780DB;3;SKV;Morgan Peak;MAIN;18
B134AABA;1;AUR;K-Hill;MAIN;39
B147148F;1;QCC;Andrade;MAIN;31
B1531D4A;1;QCC;Estrades deposit;MAIN;46
B1729D54;1;SBV;Kapulo Copper Project;MAIN;54
B1729D54;2;QAD;Kapulo Copper Project;MAIN;54
B17E887B;2;QSF;Yuby-Gabriela;MAIN;23|25
B17E887B;3;QTU;Yuby-Gabriela;MAIN;23|25
B17E887B;4;ALS;Yuby-Gabriela;MAIN;21|22
B17E887B;5;MGV;Yuby-Gabriela;MAIN;21|22
B17E887B;6;SBV;Yuby-Gabriela;MAIN;21|22
B1A13818;1;MUL;Fraser Lakes Zone B;MAIN;28
B1AF399D;1;QCC;Mountain Lake deposit;MAIN;26
B1AF399D;2;SBV;Mountain Lake deposit;MAIN;26
B1AF399D;3;MGV;Mountain Lake deposit;MAIN;38
B1AF399D;4;URV;Mountain Lake deposit;MAIN;38
B1DAFF4C;1;QSF;Rosario;MAIN;30|35
B1DAFF4C;2;ALS;Rosario;MAIN;33|35
B1DAFF4C;3;QFV;Rosario;MAIN;35
B20E7A14;1;AUR;Carmacks Copper deposit;MAIN;23|27
B21CC707;1;QSF;Lagoa Salgada;MAIN;105|110|111
B2395BAB;1;QCC;Sullipek Deposit;MAIN;32
B2395BAB;2;QSF;Sullipek Deposit;MAIN;43
B275021F;1;QCC;Phyllis Central;MAIN;37|38
B275021F;2;QSF;Phyllis Central;MAIN;22
B2A16363;1;QSF;Storie Deposit;MAIN;32
B2AC365C;1;QSF;Antilla;MAIN;41|46
B2D6E492;1;SUV;Broken Hammer Zone;MAIN;31
B3208D52;1;QSF;West Desert;MAIN;56|63
B3217946;1;CAV;NH showing;MAIN;21
B326B41E;1;CAV;Bégin-Lamarche;MAIN;56
B37A5E5C;1;QCC;HD Property;MAIN;36|37|38
B392A0D9;1;QSF;Valley deposit;MAIN;27
B3A48A7F;1;QCC;Bull River Mine;MAIN;46
B3E4969B;1;QSF;Twin Peaks Project;MAIN;46|56
B3E1F3DA;1;QCC;Ralleau VMS System;MAIN;31
B3FBCDC8;1;QSF;MGT zone;MAIN;26
B40EF808;1;QSF;South Corridor;MAIN;23
B41933B9;1;QSF;Sulfato South;MAIN;39|48
B42D570E;1;QSF;Rosemont;MAIN;36
B44DAC75;1;QSF;Schaft Creek;MAIN;82|86
B44DAC75;2;QCC;Schaft Creek;MAIN;83
B473E3C9;1;CAV;Getty deposit;MAIN;28
B4865FE5;1;QSF;Kharmagtai;MAIN;50|54|55
B4865FE5;2;QCC;Kharmagtai;MAIN;57
B521070F;1;QSF;Burnt Hill;MAIN;40|43
B52A6CA8;1;QSF;Cobrasco;MAIN;66|67
B52A6CA8;2;MGV;Cobrasco;MAIN;67
B52A6CA8;3;SBV;Cobrasco;MAIN;72
B568B923;2;QSF;Kili Teke;MAIN;40
B568B923;3;SUV;Kili Teke;MAIN;40
B5B10CA3;1;QFV;Dotson Zone;MAIN;55|56
B5CEF9A7;1;QCC;Bloom Lake;MAIN;88
B616D0D8;1;QSF;Fabie Bay;MAIN;46|48
B63B2749;1;QCC;Kombat Mine;MAIN;81
B63B2749;2;EXT;Kombat Mine;MAIN;81
B63B2749;3;PMV;Kombat Mine;MAIN;81
B65BC1F6;1;QCC;Tshifufia;MAIN;51
B657FEB6;1;QCC;San Agustin;MAIN;84
B65E74AD;1;QSF;Elura/Endeavor deposit;MAIN;28
B666BDD8;1;QCC;Cooke Mine;MAIN;57|59|68|69
B67BBB81;1;QCC;Tshifufia;MAIN;64
B69EDB30;1;SKV;Bolívar;MAIN;51
B6BA16BD;1;QCC;Kipoi Central;MAIN;58
B6B13FC0;1;QSF;Main Zone;MAIN;41
B6B13FC0;2;QCC;Main Zone;MAIN;41
B6B13FC0;3;CAV;Main Zone;MAIN;41
B710F221;1;QCC;Denison;MAIN;47
B710F221;2;SKV;Denison;MAIN;47
B710F221;3;QSF;Denison;MAIN;50
B727CF37;1;QSF;Southeast Zone;MAIN;128
B727CF37;2;SBV;Southeast Zone;MAIN;128
B784E50F;1;QSF;Sunnyside;MAIN;41
B78852D5;1;QSF;Kitsault;MAIN;37|38
B78852D5;2;QCC;Kitsault;MAIN;37|38
B7CD00DD;1;URV;Macusani Property;MAIN;25|27
B7E02F2E;1;QSF;Kaukua;MAIN;47
B7E02F2E;2;SUV;Kaukua;MAIN;40
845F3235;1;AUR;Fisher Canyon;MAIN;31
844A5C94;1;QSF;La Escandalosa;MAIN;44|45|48
844A5C94;2;QCC;La Escandalosa;MAIN;45|46|50
844A5C94;3;SBV;La Escandalosa;MAIN;45
844FA4D4;1;QAD;Sandman;MAIN;52|53
84A51183;1;QSF;Pimenton Porphyry;MAIN;32|38
84A51183;2;ALS;Pimenton Porphyry;MAIN;32|38
8564C241;1;QSF;EP-006;MAIN;22
85EBE620;1;QSF;Laowangshan;MAIN;16
85EBE620;2;QCC;Laowangshan;MAIN;16
84FD331A;1;QSF;Centennial;MAIN;37|39
84FD331A;2;QCC;Centennial;MAIN;38
85FE3856;1;QSF;Cerro Casale;MAIN;58|72|80
860C79C1;1;AUR;Long Canyon;MAIN;53
860C79C1;2;CAV;Long Canyon;MAIN;53
870281D2;1;QSF;Didipio;MAIN;49|52|57
870281D2;2;SKV;Didipio;MAIN;49|57
87AFFC35;1;QSF;Boulevard;MAIN;14
87AFFC35;2;CAV;Boulevard;MAIN;14
8849EFD6;1;QSF;Balabag;MAIN;10|39|41
884B9751;1;QSF;Hi Property;MAIN;39|46
8A404367;1;QSF;Irokindinskoye deposit;MAIN;43|46
896CC7B8;1;QSF;Karakartal;MAIN;23
8955567C;1;QSF;Sugarloaf Peak;MAIN;47|55
8955567C;2;EXT;Sugarloaf Peak;MAIN;47|55
8955567C;3;ALS;Sugarloaf Peak;MAIN;36|37|40|41|75
8A66B276;1;QSF;Wishbone Project;MAIN;30
8AC94999;1;QCC;Black Dog and SRV;MAIN;23
8B378B3D;1;QSF;17 Zone;MAIN;35|38|39
8AC4046D;1;QCC;Bug Lake;MAIN;25|26
8AC4046D;2;QSF;Bug Lake;MAIN;25|26|28|29|30|31
8ACA41EE;1;QCC;Guayabito;MAIN;23
8ACA41EE;2;QSF;Guayabito;MAIN;20|24
8B567DBA;1;QCC;Bachelor Lake;MAIN;44|48
8B59A824;1;QSF;Çorak;MAIN;59
8B59A824;2;QCC;Çorak;MAIN;59
8B7D478D;1;AUR;Taunus;MAIN;42|43
8BA0D36D;1;QCC;Sandeb Property;MAIN;58|69|71
8BA0D36D;2;SHV;Sandeb Property;MAIN;42|69
8BECD458;1;QCC;Bonanza Ledge;MAIN;41
8BECD458;2;QSF;Bonanza Ledge;MAIN;42
8BECD458;3;FLT;Bonanza Ledge;MAIN;42
8C3BC820;1;QAD;San Andres;MAIN;47|49
8DAD68E8;1;QAD;Regent;MAIN;34
8F5CFF24;1;QSF;Tad Porphyry;MAIN;23|24
8E13042B;1;QSF;Bulagou;MAIN;35|42|47
8E13042B;2;QCC;Bulagou;MAIN;35
8FF1F45B;1;QSF;Rainy River Gold Project;MAIN;43|49
91384B58;1;QCC;Divide Prospect;MAIN;15
907966F2;1;QSF;Igwageta Prospect;MAIN;20
907966F2;2;QAD;Igwageta Prospect;MAIN;27
909923A1;1;QSF;Caspiche Porphyry;MAIN;43|44|47
91497175;1;QSF;Vein No. 12;MAIN;21
9188BA5D;1;QCC;El Yujo;MAIN;31
92155D9C;1;QCC;Tabakoto;MAIN;84|91
92155D9C;2;QSF;Tabakoto;MAIN;93
91D65855;1;QCC;Cerro Prieto;MAIN;36
92D3E9E4;1;QSF;Wikieup Project;MAIN;21|22|23
92D3E9E4;2;QCC;Wikieup Project;MAIN;22|23
92ED96D6;1;QSF;Jake Showing;MAIN;15|18
92ED96D6;2;QCC;Jake Showing;MAIN;15|18|19
9314485E;1;QSF;Napoleon;MAIN;21|25
9351EB0A;1;QCC;Iskut Deposit;MAIN;22
9351EB0A;2;QSF;Iskut Deposit;MAIN;22
9421460D;1;QCC;Dingman;MAIN;36|38
94432E33;1;QCC;Swordfish zone;MAIN;23|24
95473CE7;1;QSF;Batman Deposit;MAIN;64|67
95577C17;1;QSF;Hall Lake felsic dyke mineralization;MAIN;19
9576C90F;1;QSF;Hirsikangas;MAIN;43|52
95B9BF9E;1;QAD;San Dimas District;MAIN;43
95B9BF9E;2;QCC;San Dimas District;MAIN;43
95EC4583;1;QSF;Masbate;MAIN;56|57
95EC4583;2;QCC;Masbate;MAIN;57|58
95EC4583;3;QAD;Masbate;MAIN;57
95EC4583;4;CAV;Masbate;MAIN;57
96880E39;1;AUR;La Arena;MAIN;56
96880E39;2;QSF;La Arena;MAIN;56
96880E39;3;SUV;La Arena;MAIN;56
952859A9;1;QSF;Wolf Property;MAIN;24
96A7F58A;1;QCC;El Compas;MAIN;45
98E7B17D;1;QSF;Bong Mieu East;MAIN;80|82
98D32EC9;1;SKV;Didipio Gold-Copper Deposit;MAIN;57|60
98D32EC9;2;QSF;Didipio Gold-Copper Deposit;MAIN;57|60
98D32EC9;3;QCC;Didipio Gold-Copper Deposit;MAIN;57|60
98D32EC9;4;QFV;Didipio Gold-Copper Deposit;MAIN;60
98D32EC9;5;CAV;Didipio Gold-Copper Deposit;MAIN;60
9A55BCB1;1;QSF;Descubridora;MAIN;36
9B3C4EEB;1;QSF;Cross Mine;MAIN;45|46|47
9B3C4EEB;2;QCC;Cross Mine;MAIN;46|47
9B509116;1;QSF;JJ Main;MAIN;28
9B449107;1;AUR;La India;MAIN;47
9BEF8EE6;1;QCC;El Capitan;MAIN;42
9C45E05D;1;AUR;Bullard Pass Property;MAIN;12
9C45E05D;2;QCC;Bullard Pass Property;MAIN;12
9C829B6E;1;QSF;North Deposit (Bai Go);MAIN;44
9D3D5C3B;1;QCC;Rob Property;MAIN;10
9D3D5C3B;2;QSF;Rob Property;MAIN;11
9D3D5C3B;3;MUL;Rob Property;MAIN;15|19
9D3D5C3B;4;SHV;Rob Property;MAIN;11
9D5FCF42;1;QCC;Auden Property Gold;MAIN;30
9D5FCF42;2;QSF;Auden Property Gold;MAIN;33
9C83427A;1;QCC;Cleary Hill;MAIN;14|21|25
9C83427A;2;QSF;Cleary Hill;MAIN;21|38
9C83427A;3;MUL;Cleary Hill;MAIN;24
9D9CB47D;1;QCC;Elizabeth Vein System;MAIN;27|29
9E069746;1;QCC;Mitoma;MAIN;45
9E75C3FF;1;QCC;EMZ;MAIN;56
9E75C3FF;2;QSF;EMZ;MAIN;56
9E75C3FF;3;SHV;EMZ;MAIN;50|61
9E75C3FF;4;EXT;EMZ;MAIN;50|61
9E54A327;1;QSF;Buzzard Prospect;MAIN;24|25
