pdf_hash;alteration_id;alteration_type;alteration_timing;alteration_minerals;alteration_intensity;target_name;target_role;evidence_pages;alteration_type_src;alteration_minerals_src
4A7AAA86;1;ARG;UNK;KAO|ILL;N/A;Rio Grande;MAIN;36;source;inferred_from_type
4A7AAA86;2;SKZ;UNK;SCP|DPS|MAG;3;Rio Grande;MAIN;36;source;codified
4A7AAA86;3;POT;UNK;BIO|KSP;3;Rio Grande;MAIN;36;source;source
4A7AAA86;5;POT;UNK;KSP|BIO|MAG|ACT;N/A;Rio Grande;MAIN;37|38;source;codified
4A7AAA86;6;POT;UNK;BIO|KSP|ACT|DPS|MAG|PYR|CPY;4;Rio Grande;MAIN;37|38;source;codified
4A7AAA86;7;POT;UNK;MAG|QTZ|ANH|ACT|DPS|KSP;N/A;Rio Grande;MAIN;37|38;source;codified
4A7AAA86;8;SOC;UNK;ALB|ACT|EPD;N/A;Rio Grande;MAIN;37;source;inferred_from_type
4A7AAA86;9;ALZ;UNK;ALB;4;Rio Grande;MAIN;37|39;source;source
4A7AAA86;10;PHY;UNK;SER|MUS;3;Rio Grande;MAIN;37|39;source;source
4A7AAA86;11;PRO;UNK;CLO|SER|PYR|HEM|MAG|EPD|ACT;N/A;Rio Grande;MAIN;37|39;source;codified
4A7AAA86;12;ARG;PST;SME|KAO;N/A;Rio Grande;MAIN;37|39;source;codified
4A7AAA86;13;SUP;PST;CLY|KAO|GYP;N/A;Rio Grande;MAIN;37|39;codified;codified
4AA8AA2C;1;SKZ;SYN;GAR|PYX;N/A;Bolivar;MAIN;39|41|43;source;source
4AA8AA2C;2;POT;SYN;BIO|KSP;N/A;Bolivar;MAIN;39|41;source;inferred_from_type
4A9DCEA4;1;CAS;UNK;QTZ|RHO|CAC|DLM|KAO;N/A;Matthews Ridge;MAIN;60;source;source
4A9DCEA4;2;SUP;PST;MNO|GOE|CLY;N/A;Matthews Ridge;MAIN;71|75;codified;codified
4A9DCEA4;3;PRO;UNK;CLO;1;Matthews Ridge;MAIN;54;source;source
4A9DCEA4;4;PRO;UNK;EPD|ALB|CAC;1;Matthews Ridge;MAIN;54;source;source
4A9DCEA4;6;POT;UNK;ORT;1;Matthews Ridge;MAIN;54;source;codified
4AD59003;1;SIL;UNK;QTZ;N/A;Luishia Sud;MAIN;26;source;inferred_from_type
4AC7CA06;1;POT;SYN;KSP|BIO|EPD|ACT|CLO|MAG;2;Cacharposa;MAIN;43|44|53|55;source;source
4AC7CA06;2;PRO;SYN;CLO|EPD|KSP|BIO;N/A;Cacharposa;MAIN;44|45|55;source;source
4AC7CA06;3;PHY;SYN;SER|CLO;2;Cacharposa;MAIN;53|55;source;source
4AC7CA06;4;PHY;PST;SER|QTZ;N/A;Cacharposa;MAIN;53|55;source;source
4AC7CA06;5;ARG;PST;KAO|SER;N/A;Cacharposa;MAIN;55;source;source
4AF9D48F;1;POT;UNK;BIO|KSP;N/A;Borys Lake deposit;MAIN;25;codified;inferred_from_type
4AF9D48F;2;CHL;UNK;CLO;N/A;Borys Lake deposit;MAIN;25;codified;inferred_from_type
4AF9D48F;3;PHY;UNK;SER;N/A;Borys Lake deposit;MAIN;25;source;source
4AF9D48F;4;FEO;UNK;HEM|MAG;N/A;Borys Lake deposit;MAIN;25;codified;inferred_from_type
4AF9D48F;5;SKZ;UNK;ACT|TRE|DPS;N/A;Borys Lake deposit;MAIN;25;source;source
4AF46D59;1;SCS;UNK;QTZ|SER|PYR;N/A;Lookout Deposit;MAIN;43;source;source
4AF46D59;2;PRO;UNK;CLO|EPD;N/A;Lookout Deposit;MAIN;43;source;source
4AF46D59;3;FEO;UNK;MAG;N/A;Lookout Deposit;MAIN;43;codified;source
4AF06CB0;1;PRO;UNK;TAL|TRE|CLO|BIO;1;Platreef;MAIN;136;source;source
4AF06CB0;2;RET;UNK;TAL|TRE;N/A;Platreef;MAIN;149;source;source
4AF06CB0;3;SKZ;UNK;GAR|DPS|WOL;N/A;Platreef;MAIN;136;source;inferred_from_type
4B3CD087;1;ARG;SYN;SME;N/A;Solar Lithium Project;MAIN;13;source;source
4B305E04;1;PHY;PRE;SER|CLO;N/A;Davis-Keays Eagle Vein;MAIN;42;source;source
4B305E04;2;POT;SYN;BIO|KSP;N/A;Davis-Keays Eagle Vein;MAIN;56|57;source;inferred_from_type
4B305E04;3;CAZ;SYN;CAC|ANK;N/A;Davis-Keays Eagle Vein;MAIN;57;source;source
4B589A57;1;CAZ;PRE;DLM;N/A;Pine Point;MAIN;78|79|85|96;codified;source
4B589A57;4;CAZ;SYN;DLM;N/A;Pine Point;MAIN;97|101;codified;source
4B589A57;5;CAZ;PST;CAC;N/A;Pine Point;MAIN;97|101;source;source
4B529A03;1;POT;PRE;BIO|KSP;N/A;Taca Taca;MAIN;26;source;source
4B529A03;2;PRO;UNK;CLO|ILL|EPD|PYR;N/A;Taca Taca;MAIN;26;source;source
4B529A03;3;PHY;SYN;SER|QTZ|CPY|BOR;4;Taca Taca;MAIN;26;source;source
4B529A03;4;PHY;SYN;SER|PYR;4;Taca Taca;MAIN;26;source;source
4B529A03;5;ARG;PST;KAO|HEM|JAR;3;Taca Taca;MAIN;26;source;source
4B529A03;6;AAH;PST;KAO|CHD|ALN|CHC;N/A;Taca Taca;MAIN;27;source;source
4B82AFE9;1;PHY;UNK;SER;3;Corner Bay;MAIN;64|66;source;source
4B82AFE9;2;PRO;UNK;CLO;3;Corner Bay;MAIN;64;source;source
4B82AFE9;4;CAZ;UNK;CAC;N/A;Corner Bay;MAIN;62|67;source;codified
4B82AFE9;5;SIL;UNK;QTZ;N/A;Corner Bay;MAIN;62;source;inferred_from_type
4B82AFE9;6;SFD;UNK;PYR;N/A;Corner Bay;MAIN;62;codified;inferred_from_type
4B81C65B;1;FEN;PRE;KSP;N/A;Songwe Hill;MAIN;70|88;codified;source
4B81C65B;2;CAZ;SYN;CAC|DLM;N/A;Songwe Hill;MAIN;76|91;source;inferred_from_type
4B91AAE7;1;OXI;SYN;HEM|LIM|GOE;N/A;Lost Creek Project;MAIN;40;codified;source
4B9EF404;2;OXI;UNK;HEM;N/A;Full Moon;MAIN;38;codified;source
4B9FC69D;1;SIL;UNK;QTZ;N/A;Jubilee Mountain Project;MAIN;41;source;source
4B9FC69D;2;FEO;UNK;HEM;N/A;Jubilee Mountain Project;MAIN;41;codified;source
4B9C6EB7;1;SIL;SYN;QTZ;N/A;Rosh Pinah;MAIN;53|64|66|73;source;source
4B9C6EB7;2;CAZ;SYN;DLM|BAR;N/A;Rosh Pinah;MAIN;53|61|72|73;source;source
4B9C6EB7;4;PRO;UNK;CLO;N/A;Rosh Pinah;MAIN;61;source;source
4BA80228;1;ARG;UNK;CLY|GYP|ANH|CAC|PYR;N/A;Granby/Cuba Zone;MAIN;33;source;codified
4BA80228;2;POT;UNK;KSP|MAG;N/A;Granby/Cuba Zone;MAIN;33;source;source
4BA80228;3;PRO;UNK;EPD|CLO|CAC|HEM;N/A;Granby/Cuba Zone;MAIN;33;source;source
4BA80228;5;ALZ;UNK;ALB;N/A;Granby/Cuba Zone;MAIN;33;source;source
4BA80228;6;PHY;UNK;SER|ILL|RUT;N/A;Granby/Cuba Zone;MAIN;33;source;codified
4BA80228;7;CAZ;UNK;CAC;N/A;Granby/Cuba Zone;MAIN;33;source;codified
4BAB9058;1;POT;SYN;KSP|BIO;N/A;Central Zone;MAIN;97|115;source;source
4BAB9058;2;SKZ;SYN;GAR|DPS|EPD|ALB|MAG|HEM;N/A;Central Zone;MAIN;97|115;source;codified
4BAB9058;3;PHY;PST;SER|ANH|CAC;N/A;Central Zone;MAIN;98|115;source;codified
4BAB9058;4;CAZ;PST;CAC|SER|HEM|PYR|CLO|KSP|CPY;N/A;Central Zone;MAIN;98;source;codified
4BAB9058;5;PRO;UNK;CLO|EPD|CAC;N/A;Central Zone;MAIN;100|115;source;inferred_from_type
4BB6A66B;1;AAH;UNK;ALN;3;Panteria Zone;MAIN;50|52|57;source;source
4BB6A66B;2;ARG;UNK;QTZ|SER|CLY;3;Panteria Zone;MAIN;50|54|57;source;codified
4BB6A66B;3;PHY;UNK;SER|QTZ|PYR;4;Panteria Zone;MAIN;51|52|57;source;source
4BB6A66B;4;PRO;UNK;CLO|EPD|CAC;N/A;Panteria Zone;MAIN;51|57;source;inferred_from_type
4BB6A66B;5;SIL;UNK;QTZ;3;Panteria Zone;MAIN;51|57;source;source
4BB6A66B;6;TUR;UNK;TUR|DUMO;2;Panteria Zone;MAIN;51|57;codified;codified
4BB6A66B;7;POT;PRE;BIO|KSP;N/A;Panteria Zone;MAIN;51|70;source;inferred_from_type
4BB6A66B;8;PHY;PST;CLO|SER;3;Panteria Zone;MAIN;70;source;source
4BB91290;1;ARG;SYN;SME;N/A;Sadiqabad-Kathar;MAIN;83|88;source;source
4BF973D6;1;OXI;UNK;JAR;N/A;Buckton Zone;MAIN;43;codified;codified
4BF973D6;2;SIL;UNK;QTZ;N/A;Buckton Zone;MAIN;46|51;source;inferred_from_type
4BFF82EA;2;POT;UNK;KSP|SER;N/A;Kamoa-Kakula;MAIN;136;source;source
4BFF82EA;3;CAZ;UNK;DLM;1;Kamoa;MAIN;134;source;source
4C1B14A8;1;ARG;UNK;KAO|ILL;N/A;Springer Mine;MAIN;41;source;inferred_from_type
4C1B14A8;2;PHY;UNK;QTZ|SER;N/A;Springer Mine;MAIN;41;source;source
4C1B14A8;3;SKZ;SYN;QTZ|GAR|DPS|CAC;N/A;Springer Mine;MAIN;41|42;source;source
4C1B14A8;4;SKZ;SYN;QTZ|EPD|TRE|CAC;N/A;Springer Mine;MAIN;42;source;source
4C1B14A8;5;RET;SYN;CAC|QTZ|CHD|EPD|PYR|TRE|CLO|TAL;N/A;Springer Mine;MAIN;42;source;source
4C202BC1;1;ARG;UNK;KAO;N/A;Lac Lamêlée South;MAIN;56;source;source
4C202BC1;2;OXI;PST;HEM|LIM|GOE;N/A;Lac Lamêlée South;MAIN;46|78;codified;source
4C259B8C;2;OXI;SYN;GOE|LIM;N/A;Houston;MAIN;44;codified;source
4C3B46C9;1;RET;PST;CLO|AMPH|EPD|SER|TAL;3;Roby-Offset deposit;MAIN;49|51|65;source;codified
4C4D1537;1;OXI;SYN;HEM|LIM;N/A;Reno Creek Project;MAIN;37|49;codified;source
4C4D1537;2;ARG;SYN;CLY;N/A;Reno Creek Project;MAIN;49;source;codified
4C57A1FE;1;ARG;UNK;KAO|ILL|CLO|CLY;N/A;Key Lake Southwest;MAIN;8|11;source;codified
4C57A1FE;2;FEO;UNK;HEM;N/A;Key Lake Southwest;MAIN;8;codified;source
4C57A1FE;3;PRO;UNK;CLO;N/A;Key Lake Southwest;MAIN;8;source;source
4C4C7756;1;POT;SYN;BIO|MAG|ORT;N/A;Taysan;MAIN;52;source;source
4C4C7756;2;PHY;PST;SER|ILL|QTZ|PYR|CLO|HEM|ANH;N/A;Taysan;MAIN;52;source;source
4C4C7756;3;ARG;PST;SER|SME|CLO|CAC|EPD|PYR|KAO|DIC;N/A;Taysan;MAIN;52;source;source
4C4C7756;4;RET;SYN;CLO|EPD|SER|ZEO;N/A;Taysan;MAIN;52;source;codified
4C6DF9CB;1;SKZ;UNK;EPD|ZOI|TRE|WOL|PHL|GAR|CLO|DPS;N/A;Yauricocha;MAIN;49;source;codified
4C6DF9CB;2;OXI;PST;HEM|GOE|LIM;N/A;Yauricocha;MAIN;54;codified;inferred_from_type
4C954EE4;1;POT;PRE;KSP|BIO|QTZ|PYR|CPY|MAG;N/A;Seel deposit;MAIN;31;source;source
4C954EE4;2;PHY;PST;SER;N/A;Seel deposit;MAIN;31;source;source
4C954EE4;3;ARG;PST;KAO|ILL;N/A;Seel deposit;MAIN;31|34;source;inferred_from_type
4C954EE4;4;POT;SYN;BIO;3;Seel deposit;MAIN;32;source;source
4C911E95;1;PHY;UNK;SER|CLY;3;CSZ (Central Structural Zone);MAIN;24|41|44|47;source;codified
4C911E95;2;ARG;UNK;CLY;N/A;CSZ (Central Structural Zone);MAIN;24|35;source;codified
4C911E95;3;PRO;UNK;EPD;N/A;CSZ (Central Structural Zone);MAIN;24|41|44|47;source;source
4C911E95;4;SIL;UNK;QTZ;N/A;CSZ (Central Structural Zone);MAIN;41|44|47;source;inferred_from_type
4C911E95;5;SFD;UNK;PYR;N/A;CSZ (Central Structural Zone);MAIN;41|44|47;codified;source
4C911E95;6;AAH;UNK;KAO|ALN;3;CSZ (Central Structural Zone);MAIN;24|35|37;source;source
4C911E95;7;SIL;UNK;QTZ;N/A;CSZ (Central Structural Zone);MAIN;24|35|37;source;inferred_from_type
4C911E95;8;PRO;UNK;CLO|EPD|CAC;N/A;CSZ (Central Structural Zone);MAIN;24|35|37;source;source
4CC0E633;1;FEO;PRE;HEM;N/A;McArthur East;MAIN;12;codified;source
4CC0E633;2;SUP;PRE;N/A;N/A;McArthur East;MAIN;12;codified;N/A
4CAFDF91;1;SIL;PRE;QTZ|CHD|PYR|MRC|ASP;3;Goynuk Mine;MAIN;41|50|52|53|57;source;source
4CAFDF91;2;PHY;PRE;QTZ|SER|PYR|MRC|ASP;N/A;Goynuk Mine;MAIN;53;source;source
4CAFDF91;3;DCB;UNK;N/A;N/A;Goynuk Mine;MAIN;41|57;codified;N/A
4CAFDF91;5;CAZ;UNK;DLM;N/A;Goynuk Mine;MAIN;57;codified;source
4CAFDF91;6;LIS;UNK;FUC|CEL|CLO;N/A;Goynuk Mine;MAIN;46|57;codified;codified
4CFC6EA2;1;PHY;UNK;QTZ|SER;N/A;Vizcachitas;MAIN;62;source;source
4CFC6EA2;2;SIL;UNK;QTZ;2;Vizcachitas;MAIN;62;source;inferred_from_type
4CFC6EA2;3;POT;UNK;BIO|KSP;1;Vizcachitas;MAIN;62|67;source;inferred_from_type
4CFC6EA2;4;PRO;UNK;CLO;1;Vizcachitas;MAIN;62;source;source
4CFC6EA2;5;POT;UNK;BIO|PHL;N/A;Vizcachitas;MAIN;62;source;codified
4CFC6EA2;6;POT;UNK;BIO|ANH;N/A;Vizcachitas;MAIN;62;source;source
4CFCECEA;1;SPT;UNK;SER;N/A;Gahcho Kué;MAIN;55;codified;source
4D0288C8;1;SKZ;UNK;GAR|DPS|WOL;N/A;Jiama;MAIN;49|51;source;inferred_from_type
4D068B1C;1;ALZ;UNK;ALB|SCP;3;Hannukainen;MAIN;69;source;codified
4D068B1C;2;POT;UNK;BIO|KSP;3;Hannukainen;MAIN;69;source;source
4D068B1C;3;SKZ;UNK;PYX|MAG|AMPH|CAC;3;Hannukainen;MAIN;69;source;codified
4D180964;1;PHY;SYN;QTZ|SER;N/A;Ming Mine;MAIN;52;source;source
4D180964;2;PHY;SYN;QTZ|CLO|SER;N/A;Ming Mine;MAIN;52;source;source
4D180964;3;PHY;SYN;SER|PYR;N/A;Ming Mine;MAIN;52;source;source
4D180964;4;PRO;SYN;CLO;N/A;Ming Mine;MAIN;52|55;source;source
4D1A4BE1;2;PRO;UNK;CLO|EPD|CAC|QTZ;N/A;Pickett Mountain;MAIN;28;source;source
4D0E1DB1;1;SPT;PST;MAG|SRP;N/A;Tamarack North Project;MAIN;95;codified;codified
4D263DF0;1;ARG;SYN;KAO|GOE;N/A;Tiros;MAIN;35|36|37;source;source
4D261410;1;POT;PRE;KSP|ADS;N/A;Cerro Verde;MAIN;44|45|51|53;source;source
4D261410;2;PHY;SYN;SER|HEM|SID;N/A;Cerro Verde;MAIN;44|45|51|52;source;source
4D261410;3;SIL;SYN;QTZ;N/A;Cerro Verde;MAIN;45;source;source
4D261410;4;PRO;PST;CLO|QTZ|PYR;N/A;Cerro Verde;MAIN;45|46|52;source;source
4D261410;5;CAZ;SYN;SID;4;Cerro Verde;MAIN;45;source;source
4D2DF2CF;1;PRO;UNK;CAC|CLO|PYR;1;Main Deposit;MAIN;50;source;source
4D2DF2CF;2;PHY;UNK;SER|CAC;3;Main Deposit;MAIN;55;source;source
4D2DF2CF;3;SCS;UNK;QTZ|SER;N/A;Main Deposit;MAIN;55;source;source
4D26CA6A;1;SOC;UNK;ALB|ACT|CLO|MAG|HEM;N/A;Marimaca;MAIN;53|62;source;source
4D26CA6A;2;N/A;UNK;BIO|MAG;N/A;Marimaca;MAIN;62;N/A;source
4D26CA6A;3;ALZ;UNK;ALB|SER|CLO|HEM;N/A;Marimaca;MAIN;62;source;source
4D26CA6A;5;PHY;PST;PYR|SER;N/A;Marimaca;MAIN;61;source;source
4D26CA6A;6;OXI;PST;LIM|GOE|HEM|JAR|CLY;N/A;Marimaca;MAIN;61;codified;codified
4D30D41F;1;POT;SYN;KSP|BIO|QTZ;3;Altar;MAIN;52|53|58;source;source
4D30D41F;2;PHY;SYN;QTZ|SER|PYR|TUR;4;Altar;MAIN;52|58;source;source
4D30D41F;3;PRO;SYN;CLO|HEM|QTZ;2;Altar;MAIN;52;source;source
4D30D41F;4;AAH;SYN;QTZ|ALN|KAO|PYF;N/A;Altar;MAIN;53|54|58;source;source
4D30D41F;5;SIL;SYN;QTZ;4;Altar;MAIN;53;source;inferred_from_type
4D30D41F;6;ARG;PST;KAO;N/A;Altar;MAIN;53;source;source
4D30D41F;7;PRO;SYN;CLO;N/A;Altar;MAIN;53;source;source
4D5B59DA;1;PRO;UNK;CLO;3;Vendôme Sud;MAIN;36|40;source;source
4D5B59DA;2;PHY;UNK;SER;N/A;Vendôme Sud;MAIN;40;source;source
4DAEE0CE;1;POT;SYN;QTZ|ORT|BIO|SER;N/A;Florence;MAIN;67;source;source
4DAEE0CE;2;PHY;UNK;QTZ|SER|PYR;N/A;Florence;MAIN;68;source;source
4DAEE0CE;3;PRO;UNK;CAC|CLO|EPD;N/A;Florence;MAIN;68;source;source
4DAEE0CE;4;ARG;PST;SME|KAO|ILL;4;Florence;MAIN;68;source;codified
4DBDC18D;1;GRS;SYN;QTZ|MUS|TOP|FLU;N/A;Burnt Hill Tungsten;MAIN;32|36;source;source
4DB73A87;1;PRO;SYN;AMPH|CLO|TAL|QTZ;4;Mine Block Intrusion (MBI);MAIN;68|71|72|73|82;source;codified
4DDF500E;1;ARG;SYN;SME|ILL|KAO|CLO|ZEO;N/A;Clayton Valley;MAIN;34|39;source;source
4DDF500E;2;OXI;PST;HEM;N/A;Clayton Valley;MAIN;36|38|40;codified;source
4DE48856;1;SIL;UNK;QTZ;N/A;GC deposit;MAIN;51;source;source
4DE48856;2;PHY;UNK;SER|PYR;N/A;GC deposit;MAIN;51;source;source
4DE48856;3;PRO;UNK;CLO;N/A;GC deposit;MAIN;51;source;source
4DE48856;4;ARG;UNK;CLY|KAO;N/A;GC deposit;MAIN;51;source;codified
4DE48856;5;OXI;UNK;LIM|HEM;N/A;GC deposit;MAIN;51;codified;source
4E24E8B7;1;SKZ;UNK;GAR|DPS|WOL;N/A;Victorio molybdenum-tungsten deposit;MAIN;30;source;inferred_from_type
4E0FFB11;1;CAZ;SYN;CAC|RHO|DLM;N/A;Ruby Lake Zone;MAIN;26|28|29;source;source
4E0FFB11;2;SIL;SYN;QTZ;N/A;Ruby Lake Zone;MAIN;26|29;source;source
4DFF55E9;1;SKZ;PRE;GAR|GRO|PYX|DPS;N/A;Hilarión - El Padrino;MAIN;64;source;codified
4E266F3B;1;SIL;SYN;QTZ;4;Harper Creek;MAIN;85|86|112;source;source
4E266F3B;2;POT;SYN;BIO;3;Harper Creek;MAIN;83|87;source;source
4E266F3B;3;CAS;SYN;QTZ|CAC;N/A;Harper Creek;MAIN;85|87;source;source
4E266F3B;4;ARG;PST;CLY;3;Harper Creek;MAIN;94;source;codified
4E266F3B;5;PRO;UNK;CLO;N/A;Harper Creek;MAIN;80;source;source
4E2F1C90;1;SCS;UNK;QTZ|SER|PYR;3;Palmer deposit;MAIN;93|110;source;source
4E2F1C90;2;SIL;SYN;QTZ|PYR|MUS|CLO;N/A;Palmer deposit;MAIN;110|111;source;source
4E2F1C90;4;PRO;SYN;EPD|MUS|QTZ|PYR|POH;N/A;Palmer deposit;MAIN;111;source;source
4E541F3F;2;RET;PST;CLO|ZOI|EPD;N/A;Main Monazite Zone;MAIN;53;source;codified
4E541F3F;3;OXI;UNK;HEM|GOE|LIM;N/A;Main Monazite Zone;MAIN;65;codified;inferred_from_type
4E7C9F05;1;PRO;UNK;CLO|TRE;N/A;C-Zone;MAIN;33;source;source
4E7C9F05;2;SPT;UNK;TAL;N/A;C-Zone;MAIN;33;codified;source
4E7C9F05;3;ARG;UNK;CLY;N/A;C-Zone;MAIN;34;source;codified
4E7C9F05;4;CAZ;UNK;CAC|DLM;N/A;C-Zone;MAIN;34;source;inferred_from_type
4E98AB6B;1;SPT;UNK;SRP;4;North Hitura;MAIN;22;codified;codified
4E98AB6B;3;PRO;UNK;CLO;N/A;North Hitura;MAIN;22;source;source
4E98AB6B;4;SKZ;UNK;GAR|FSPU|QTZ;N/A;North Hitura;MAIN;22;inferred_from_minerals;codified
4EBEB34F;1;SPT;UNK;SRP|MAG|CLO;N/A;Beaver Block;MAIN;21|25|51;codified;codified
4EBEB34F;2;CAZ;PST;CAC|DLM;N/A;Beaver Block;MAIN;21|25;source;inferred_from_type
4EBEB34F;3;SIL;UNK;QTZ;3;Beaver Block;MAIN;20|21;source;source
4EBEB34F;4;CAS;PST;MGN|QTZ;N/A;Beaver Block;MAIN;21|25;source;source
4EBEB34F;5;PRO;UNK;CLO;N/A;Beaver Block;MAIN;20;source;source
4EBEB34F;7;CAS;UNK;QTZ|CAC|MAR;N/A;Beaver Block;MAIN;22;source;codified
4EBEB34F;8;ARG;UNK;CLY|ANH|CLO;N/A;Beaver Block;MAIN;23;source;codified
4EF2F6B6;1;SKZ;UNK;MAG|EPD|WOL;N/A;Santo Tomás;MAIN;65;source;source
4EF2F6B6;2;PRO;UNK;EPD|CLO|CAC|SER|ALB|QTZ;N/A;Santo Tomás;MAIN;68|72;source;source
4EF2F6B6;3;SOC;PRE;ALB|QTZ|TUR|CLO;N/A;Santo Tomás;MAIN;73;source;source
4EF2F6B6;4;POT;SYN;KSP|BIO|TUR;N/A;Santo Tomás;MAIN;73|74|84;source;source
4EF2F6B6;5;PHY;PST;SER|QTZ|PYR|CLO;N/A;Santo Tomás;MAIN;74|84;source;source
4EF2F6B6;6;ARG;PST;KAO|SME|ILL|SER;N/A;Santo Tomás;MAIN;75;source;source
4F1F9EA7;1;FEO;UNK;HEM;1;St. Lawrence Veins;MAIN;63;codified;source
4F1F9EA7;2;CHL;UNK;CLO;N/A;St. Lawrence Veins;MAIN;63;codified;source
4F1F9EA7;3;AAH;UNK;PYF;N/A;St. Lawrence Veins;MAIN;63;source;source
4F1F9EA7;4;AAH;UNK;CLO|PYF;N/A;St. Lawrence Veins;MAIN;55;source;source
4F1F9EA7;5;SIL;UNK;QTZ;N/A;St. Lawrence Veins;MAIN;64;source;inferred_from_type
4F282747;1;POT;UNK;BIO|CLO|EPD|MAG|PYX;3;Crater Lake;MAIN;65|66|67;source;codified
4F5F89BC;1;PRO;UNK;EPD|CLO;3;Millington Showing;MAIN;53|57;source;source
4F53DDEF;1;POT;SYN;KSP|BIO|MAG|ALB;N/A;Chinchillones Complex;MAIN;73|75;source;source
4F53DDEF;2;PHY;SYN;SER|ILL|PYR;3;Chinchillones Complex;MAIN;73|75;source;source
4F53DDEF;3;PHY;SYN;MUS|ILL|PYR|CPY;N/A;Chinchillones Complex;MAIN;76;source;source
4F53DDEF;4;AAH;SYN;PYF|KAO|DIC|ALN|ZUN|DSP;N/A;Chinchillones Complex;MAIN;76;source;codified
4F53DDEF;5;ARG;SYN;ILL|KAO|SME|CAC|QTZ|ADS|RHO|CRA;N/A;Chinchillones Complex;MAIN;77;source;codified
4F53DDEF;6;PRO;UNK;CLO|EPD|CAC;N/A;Chinchillones Complex;MAIN;73|74;source;inferred_from_type
4F6F3847;1;SKZ;SYN;GAR|EPD|PYX|QTZ|CAC|VES|RHO;N/A;Mochito;MAIN;18|19;source;codified
4F6F3847;2;PRO;UNK;EPD|QTZ|CAC|CLO|FEO;N/A;Mochito;MAIN;19;source;codified
4F6F3847;3;RET;PST;EPD|QTZ|CAC|CLO|MNO|ACT|FEO;N/A;Mochito;MAIN;19;source;codified
4F6F3847;4;ARG;UNK;SME;N/A;Mochito;MAIN;19;source;codified
4F973777;1;OXI;PST;PYR;N/A;Lac Aux Bouleaux;MAIN;27;codified;source
4F7BA945;1;SPT;UNK;SRP;1;Valozoro;MAIN;14|18;codified;codified
4F7BA945;2;SUP;UNK;GARN|GOE|HEM|SME;3;Valozoro;MAIN;13|14|15|18|19;codified;codified
4F87769D;1;AAH;SYN;ALN|DIC|PYF|QTZ;N/A;Cukaru Peki;MAIN;59|61;source;source
4F87769D;2;ARG;UNK;KAO;N/A;Cukaru Peki;MAIN;59;source;source
4F87769D;3;ARG;UNK;SME;N/A;Cukaru Peki;MAIN;59;source;codified
4F87769D;4;PHY;UNK;SER|ILL;N/A;Cukaru Peki;MAIN;59;source;source
4F87769D;5;POT;UNK;BIO|MAG|KSP;N/A;Cukaru Peki;MAIN;59;source;source
4F87769D;6;PRO;UNK;EPD|ZEO|CLO;N/A;Cukaru Peki;MAIN;59;source;source
4F87769D;7;SIL;SYN;QTZ;N/A;Cukaru Peki;MAIN;62;source;inferred_from_type
4FCAFAC3;1;POT;SYN;KSP|BIO|QTZ;3;Pinto Valley;MAIN;45|52;source;source
4FCAFAC3;2;PHY;SYN;SER|QTZ|PYR;3;Pinto Valley;MAIN;45|52;source;inferred_from_type
4FCAFAC3;3;AAH;UNK;DIC|KAO|PYR;N/A;Pinto Valley;MAIN;46;source;source
4FCAFAC3;4;SKZ;UNK;GAR|DPS|WOL;N/A;Pinto Valley;MAIN;52;source;inferred_from_type
4FCAFAC3;5;OXI;PST;JAR|GOE;N/A;Pinto Valley;MAIN;46;codified;source
4FEE8E55;1;OXI;PST;HEM;N/A;Fierro Group Iron Bands;MAIN;21;codified;source
4FF834B1;1;POT;UNK;BIO|KSP;N/A;Talbot deposit;MAIN;29;source;inferred_from_type
4FF834B1;2;SKZ;UNK;GAR|DPS|WOL;N/A;Talbot deposit;MAIN;29;source;inferred_from_type
50462625;1;CAZ;PRE;DLM;N/A;Pine Point Deposits;MAIN;40|45|46|47;source;source
50462625;2;CAZ;SYN;DLM;N/A;Pine Point Deposits;MAIN;47;source;source
505808FC;1;PHY;SYN;MUS|FSPU;N/A;Mt Cattlin;MAIN;64;source;codified
505808FC;2;PHY;PST;PMP|CLO|SER|FSPU;N/A;Mt Cattlin;MAIN;64|65;source;codified
5090421E;1;SPT;UNK;SRP|TAL;N/A;Agata North;MAIN;33;codified;inferred_from_type
509EA8DF;1;POT;UNK;QTZ|BIO|KSP|MAG|SER|MUS;N/A;Santa Cruz Deposit;MAIN;58;source;codified
509EA8DF;2;ARG;PST;ILL|SME|KAO|CLO|CAC;N/A;Santa Cruz Deposit;MAIN;58;source;source
509EA8DF;3;PRO;PST;EPD|ALB|TRE;N/A;Santa Cruz Deposit;MAIN;58;source;source
509EA8DF;4;AAH;PST;LIM|ALN|JAR|KAO;N/A;Santa Cruz Deposit;MAIN;58;source;source
509EA8DF;5;PHY;PST;QTZ|SER;N/A;Santa Cruz Deposit;MAIN;60|63;source;source
50B23D17;1;PHY;PRE;CLO|SER;N/A;Kok Moinok;MAIN;29|31|32|33;source;source
50B23D17;2;SFD;SYN;PYR;N/A;Kok Moinok;MAIN;29;codified;source
50B23D17;3;SIL;SYN;QTZ;N/A;Kok Moinok;MAIN;29;source;source
50D4A671;1;PRO;UNK;CLO|TAL|SID|ANK|BAR|POH|CPY;N/A;Sun;MAIN;44;source;source
50D4A671;2;SPT;UNK;TAL;N/A;Sun;MAIN;50;codified;source
510AE9A3;1;POT;UNK;KSP|CLO|EPD|CAC|PYR|MAG;N/A;Skyline Project;MAIN;32|34|35;source;source
