pdf_hash;survey_id;survey_class;geophysics_type;target_name;target_role;evidence_pages
6EBA4C46;2;GPH;GMAG;River Valley;MAIN;46|47
6EBA4C46;3;GPH;AMAG;River Valley;MAIN;46
6EBA4C46;4;GPH;EM;River Valley;MAIN;46
6EBA4C46;5;GPH;RAD;River Valley;MAIN;46
6EBA4C46;6;GPH;GRV;River Valley;MAIN;47
6F09BF70;1;GPH;SES;Lanigan;MAIN;29|35
6F0D104E;1;GPH;IP;Hobbes Zone;MAIN;15
6F0D104E;2;GPH;GMAG;Hobbes Zone;MAIN;15
6F0D104E;3;GPH;AMAG;Hobbes Zone;MAIN;17|22
6F28F62E;1;GPH;EM;Zara;MAIN;14|31|32
6F28F62E;2;GPH;AMAG;Zara;MAIN;14|31|32
6F28F62E;3;GPH;GRV;Zara;MAIN;14|30|31
6F302956;1;GPH;AMAG;Trill Showing;MAIN;48|49
6F302956;2;GPH;EM;Trill Showing;MAIN;48|49
6F302956;3;GPH;MT;Trill Showing;MAIN;48|49
6F302956;4;GPH;IP;Trill Showing;MAIN;48|49
6F302956;5;GPH;GMAG;Trill Showing;MAIN;48|49
6F302956;6;GPH;GRV;Trill Showing;MAIN;49
6F5DEFAD;1;GPH;WLOG;Section One;MAIN;17
6F60A301;1;GPH;AMAG;Kestrel Mine;MAIN;43
6F60A301;2;GPH;RAD;Kestrel Mine;MAIN;43
6FDCF564;1;GPH;UNS;Kindersley Lithium Project;MAIN;82|83|85|90
6F9E8B78;1;GPH;GMAG;Galaxy deposit;MAIN;25|28
6FEFA0C0;1;GPH;AMAG;CAP Property;MAIN;25
6FEFA0C0;2;GPH;RAD;CAP Property;MAIN;25
6FF30AA9;1;GPH;UNS;Good Spring Property;MAIN;28|29|48
6FFD10AB;1;GPH;AMAG;AK6 kimberlite;MAIN;130
6FFD10AB;2;GPH;GMAG;AK6 kimberlite;MAIN;130|131
6FFD10AB;3;GPH;GRV;AK6 kimberlite;MAIN;130|131
6FFD10AB;4;GPH;EM;AK6 kimberlite;MAIN;130|131
6FFD10AB;5;GPH;MT;AK6 kimberlite;MAIN;131
7010C112;1;GPH;VLF;West Gore Deposit;MAIN;13|19
7010C112;2;GPH;IP;West Gore Deposit;MAIN;19
7010C112;3;GPH;GMAG;West Gore Deposit;MAIN;19
70558475;1;GPH;WLOG;Green Energy Project;MAIN;37
706A4EAF;1;GPH;AMAG;Ularring Hematite Project;MAIN;80
706D7B7B;1;GPH;RAD;Key Lake South;MAIN;32
7071EB28;1;GPH;GPR;Bromley Vale Tephra;MAIN;25
70882C0F;1;GPH;AMAG;North Range Project;MAIN;22
70882C0F;2;GPH;EM;North Range Project;MAIN;22
70882C0F;3;GPH;IP;North Range Project;MAIN;22
70882C0F;4;GPH;RES;North Range Project;MAIN;22
708C65C4;1;GPH;IP;Constancia;MAIN;85|92
708C65C4;2;GPH;GMAG;Constancia;MAIN;85
708C65C4;3;GPH;RES;Constancia;MAIN;92
708C65C4;5;GPH;MT;Constancia;MAIN;92
70C93420;1;GPH;SES;Allan;MAIN;27|28|29|30|31
70C93420;2;GPH;WLOG;Allan;MAIN;26|32
70D82FDD;1;GPH;GMAG;Whabouchi;MAIN;85
70D82FDD;2;GPH;AMAG;Whabouchi;MAIN;85
71044288;1;GPH;EM;Salar de Pastos Grandes;MAIN;69|71
71044288;2;GPH;RES;Salar de Pastos Grandes;MAIN;69|72|78
71044288;3;GPH;MT;Salar de Pastos Grandes;MAIN;74
71051547;1;GPH;AMAG;Marimaca;MAIN;91|99
71051547;2;GPH;IP;Marimaca;MAIN;91|99|100|101
711ED7B7;1;GPH;EM;Iron Lake Complex;MAIN;18
711ED7B7;2;GPH;AMAG;Iron Lake Complex;MAIN;18
711ED7B7;3;GPH;RAD;Iron Lake Complex;MAIN;18
711ED7B7;4;GPH;IP;Iron Lake Complex;MAIN;21
711ED7B7;5;GPH;GMAG;Iron Lake Complex;MAIN;21
71199862;1;GPH;AMAG;Cominex Project;MAIN;32
71199862;2;GPH;RAD;Cominex Project;MAIN;33
712D6DAF;1;GPH;MT;Clayton Valley Lithium Project;MAIN;26
712D6DAF;2;GPH;GMAG;Clayton Valley Lithium Project;MAIN;26
712D6DAF;3;GPH;GRV;Clayton Valley Lithium Project;MAIN;26|27
712D6DAF;4;GPH;SES;Clayton Valley Lithium Project;MAIN;26
712D6DAF;5;GPH;RAD;Clayton Valley Lithium Project;MAIN;27
7152D1AF;1;GPH;AMAG;TLC Property;MAIN;56
71936E85;1;GPH;SES;Rocanville;MAIN;27|28
71936E85;2;GPH;WLOG;Rocanville;MAIN;27|35
717A8CD2;1;GPH;EM;Puddy-Chrome;MAIN;54
719895B0;1;GPH;EM;Dumont;MAIN;103|104
719895B0;2;GPH;AMAG;Dumont;MAIN;103
71C8B766;1;GPH;IP;Tell Gossan Corridor;MAIN;19
71DA8C30;1;GPH;GRV;La Romanera;MAIN;45
71DA8C30;2;GPH;EM;La Romanera;MAIN;45|47
71C9C6C8;1;GPH;EM;Aripuanã;MAIN;53|55|56
71C9C6C8;2;GPH;AMAG;Aripuanã;MAIN;53|56
71C9C6C8;3;GPH;RAD;Aripuanã;MAIN;53
71C9C6C8;4;GPH;GRV;Aripuanã;MAIN;53
71C9C6C8;5;GPH;GMAG;Aripuanã;MAIN;53|55
71C9C6C8;6;GPH;IP;Aripuanã;MAIN;53
71C9C6C8;7;GPH;VLF;Aripuanã;MAIN;53
71DF8369;2;GPH;GRV;Kansanshi;MAIN;61|62
71DF8369;3;GPH;EM;Kansanshi;MAIN;61|62
71DF8369;4;GPH;AMAG;Kansanshi;MAIN;61|62
71DF8369;5;GPH;RAD;Kansanshi;MAIN;61|62
71DF8369;6;GPH;IP;Kansanshi;MAIN;61|62
71DF8369;7;GPH;SES;Kansanshi;MAIN;61|62
71DF8369;8;GPH;MT;Kansanshi;MAIN;61|62|64
71E47A99;1;GPH;AMAG;Trill Showing;MAIN;52
71E47A99;2;GPH;EM;Trill Showing;MAIN;52|53
71E47A99;3;GPH;MT;Trill Showing;MAIN;52
71E47A99;4;GPH;IP;Trill Showing;MAIN;52|53
71E47A99;5;GPH;GMAG;Trill Showing;MAIN;52
71E47A99;6;GPH;GRV;Trill Showing;MAIN;52|53
71F58259;1;GPH;GMAG;Parallel Canyon;MAIN;43|47
71EA9A8C;1;GPH;EM;Black Bay Project;MAIN;32|57|63
71EA9A8C;2;GPH;GRV;Black Bay Project;MAIN;57|58
71EA9A8C;3;GPH;AMAG;Black Bay Project;MAIN;61
71FD9257;2;GPH;AMAG;Mt Cattlin;MAIN;129
71FD9257;3;GPH;RAD;Mt Cattlin;MAIN;129
71FD9257;4;GPH;EM;Mt Cattlin;MAIN;129
71FD9257;5;GPH;SES;Mt Cattlin;MAIN;130
71FD9257;6;GPH;GPR;Mt Cattlin;MAIN;130
71FD9257;7;GPH;RES;Mt Cattlin;MAIN;130|131
720255FA;1;GPH;VLF;Carmacks Copper;MAIN;35
720255FA;2;GPH;GMAG;Carmacks Copper;MAIN;35
720255FA;3;GPH;AMAG;Carmacks Copper;MAIN;35
720255FA;4;GPH;RAD;Carmacks Copper;MAIN;35
720255FA;5;GPH;UNS;Carmacks Copper;MAIN;35
720255FA;6;GPH;IP;Carmacks Copper;MAIN;35
7215A62F;1;GPH;AMAG;Lemarchant Deposit;MAIN;49
7215A62F;2;GPH;EM;Lemarchant Deposit;MAIN;46|49
7215A62F;3;GPH;IP;Lemarchant Deposit;MAIN;49|55
7215A62F;4;GPH;MT;Lemarchant Deposit;MAIN;49
7215A62F;5;GPH;GRV;Lemarchant Deposit;MAIN;49
7203A993;1;GPH;AMAG;Marathon Deposit;MAIN;90|116
7203A993;2;GPH;RAD;Marathon Deposit;MAIN;116
722A880F;1;GPH;EM;Monroe;MAIN;22
72415060;1;GPH;RAD;Nine Mile Lake;MAIN;26
7233C1F8;1;GPH;AMAG;Pedra Branca;MAIN;53|55
724525EE;1;GPH;EM;Dumont;MAIN;92|93
724525EE;2;GPH;AMAG;Dumont;MAIN;92|93
726558CE;1;GPH;EM;Key Anacon;MAIN;68|71|72
72C11ED5;1;GPH;IP;Samapleu and Grata;MAIN;83|84
72C11ED5;2;GPH;GMAG;Samapleu and Grata;MAIN;83|84
72C11ED5;3;GPH;AMAG;Samapleu and Grata;MAIN;83|84|85
72C11ED5;4;GPH;RAD;Samapleu and Grata;MAIN;83|84|86|87
72C11ED5;5;GPH;EM;Samapleu and Grata;MAIN;74|83|87|88|89|90|91|92|95|96|97|98
72CF8B5F;1;GPH;GMAG;Pumpkin Hollow;MAIN;90
72CF8B5F;2;GPH;IP;Pumpkin Hollow;MAIN;90
72E05970;1;GPH;EM;Geiger Project;MAIN;29|30|33
72F81930;1;GPH;EM;Huckleberry;MAIN;43
72F81930;2;GPH;IP;Huckleberry;MAIN;43
72F81930;3;GPH;UNS;Huckleberry;MAIN;43
7300A856;1;GPH;EM;McIlvenna Bay;MAIN;98|99|102|103|107|108
7300A856;2;GPH;AMAG;McIlvenna Bay;MAIN;99
73122EE2;1;GPH;AMAG;East Bull Palladium Deposit;MAIN;56
7332EFDA;1;GPH;SES;Minastyc;MAIN;24|26|27
7332EFDA;2;GPH;IP;Minastyc;MAIN;24|25|27
73639479;1;GPH;UNS;Lone Mountain;MAIN;37
735B5019;1;GPH;AMAG;Grid Nickel Project;MAIN;27|30|31
735B5019;2;GPH;EM;Grid Nickel Project;MAIN;27
735B5019;3;GPH;GRV;Grid Nickel Project;MAIN;27
73645790;1;GPH;GMAG;Skarn Zone;MAIN;12|30
73645790;2;GPH;IP;Skarn Zone;MAIN;12|30
7369A74E;1;GPH;AMAG;Round Top Peak;MAIN;50|51
7369A74E;2;GPH;RAD;Round Top Peak;MAIN;50|52
7369A74E;3;GPH;GRV;Round Top Peak;MAIN;53|54
73D1324E;1;GPH;AMAG;B & A Property;MAIN;19
73D1324E;2;GPH;RAD;B & A Property;MAIN;19
73B08540;1;GPH;GMAG;Porcupine Property;MAIN;14
73B08540;2;GPH;IP;Porcupine Property;MAIN;14|25
73B08540;3;GPH;GRV;Porcupine Property;MAIN;14
73B08540;4;GPH;EM;Porcupine Property;MAIN;14
73B08540;5;GPH;RES;Porcupine Property;MAIN;25
73E65BF2;1;GPH;EM;Diavik Kimberlite Pipes;MAIN;35
73E65BF2;2;GPH;GMAG;Diavik Kimberlite Pipes;MAIN;35
73E65BF2;3;GPH;GRV;Diavik Kimberlite Pipes;MAIN;35
73E65BF2;4;GPH;AMAG;Diavik Kimberlite Pipes;MAIN;30|35
741417D1;1;GPH;EM;White Willow;MAIN;25
741417D1;2;GPH;AMAG;White Willow;MAIN;25
73EFF913;1;GPH;SES;Gordon Creek area;MAIN;31|34|35
74043B70;1;GPH;AMAG;Buckton Mineralized Zone;MAIN;43|52|54
743E3106;1;GPH;GRV;Sevier Lake;MAIN;38|42
7458F7D2;1;GPH;AMAG;Platreef;MAIN;162
7458F7D2;2;GPH;GRV;Platreef;MAIN;162|163
7458F7D2;3;GPH;SP;Platreef;MAIN;162
7458F7D2;4;GPH;RES;Platreef;MAIN;162
7458F7D2;5;GPH;IP;Platreef;MAIN;162
7458F7D2;6;GPH;SES;Platreef;MAIN;162|164
74A423AA;1;GPH;AMAG;BlackRock Project;MAIN;136|179|181
74A423AA;3;GPH;SWIR;BlackRock Project;MAIN;152|182|183
74A423AA;4;GPH;GMAG;BlackRock Project;MAIN;136|150|152|183
74AC0B66;1;GPH;GMAG;Kahuna kimberlite;MAIN;37
74AE9878;1;GPH;IP;Uitloop II;MAIN;91|98|100
74AE9878;2;GPH;GMAG;Uitloop II;MAIN;91|98
74AE9878;3;GPH;RES;Uitloop II;MAIN;91|100
74AE9878;4;GPH;AMAG;Uitloop II;MAIN;99|100
74BFFD4C;1;GPH;AMAG;Angliers Project;MAIN;35
74BFFD4C;2;GPH;EM;Angliers Project;MAIN;39
74B3AAF0;1;GPH;AMAG;Yerington Deposit;MAIN;106
74B3AAF0;2;GPH;GMAG;Yerington Deposit;MAIN;106
74B3AAF0;3;GPH;IP;Yerington Deposit;MAIN;106|107
74B3AAF0;4;GPH;GRV;Yerington Deposit;MAIN;106
75052BB2;1;GPH;WLOG;Duperow Aquifer;MAIN;34|35|40
74CAA269;1;GPH;GMAG;Ultramafic Sill complex;MAIN;37|42
74CAA269;2;GPH;EM;Ultramafic Sill complex;MAIN;42|56
74CAA269;3;GPH;VLF;Ultramafic Sill complex;MAIN;42|44
75188515;1;GPH;GRV;Kitumba;MAIN;49|72
75188515;2;GPH;AMAG;Kitumba;MAIN;49|72
75188515;3;GPH;RAD;Kitumba;MAIN;73
75188515;4;GPH;RES;Kitumba;MAIN;79
75188515;5;GPH;IP;Kitumba;MAIN;79
75188515;6;GPH;MT;Kitumba;MAIN;79
7523E0D6;1;GPH;GMAG;Pumpkin Hollow;MAIN;81|96
7523E0D6;2;GPH;IP;Pumpkin Hollow;MAIN;96
75336171;1;GPH;GMAG;Mabilo;MAIN;38|40
753CA283;1;GPH;AMAG;Yerington Copper Deposit;MAIN;97
753CA283;2;GPH;GMAG;Yerington Copper Deposit;MAIN;97
753CA283;3;GPH;IP;Yerington Copper Deposit;MAIN;97|103
753CA283;4;GPH;GRV;Yerington Copper Deposit;MAIN;97
75517B16;1;GPH;EM;Molo;MAIN;63|72|84
75517B16;2;GPH;AMAG;Molo;MAIN;72
75520CA6;1;GPH;GMAG;Chirsposo Zone;MAIN;92|93
75520CA6;2;GPH;IP;Chirsposo Zone;MAIN;92
75973F64;1;GPH;AMAG;Reid Deposit;MAIN;71
75973F64;2;GPH;GMAG;Reid Deposit;MAIN;71
75973F64;3;GPH;EM;Reid Deposit;MAIN;71|74
75973F64;4;GPH;GRV;Reid Deposit;MAIN;75
75A0E7AE;1;GPH;EM;Elsiar Porphyry System;MAIN;16
75A0E7AE;2;GPH;AMAG;Elsiar Porphyry System;MAIN;16|22
75D9726B;1;GPH;AMAG;Kamoa;MAIN;174
75D9726B;2;GPH;RAD;Kamoa;MAIN;174
75D9726B;5;GPH;EM;Kamoa;MAIN;175
75D9726B;6;GPH;GMAG;Kamoa;MAIN;175
75D9726B;7;GPH;GRV;Kamoa;MAIN;175
75D9726B;8;GPH;SES;Kamoa;MAIN;175
75E37186;1;GPH;EM;Neil;MAIN;48
75E37186;2;GPH;AMAG;Neil;MAIN;48
75DE50E1;1;GPH;GMAG;Donje Nevlje;MAIN;23
75DE50E1;3;GPH;IP;Donje Nevlje;MAIN;27
761F33D3;1;GPH;GRV;Murray Brook;MAIN;29
761F33D3;2;GPH;EM;Murray Brook;MAIN;29
765E8AA8;1;GPH;RES;Murphy Lake;MAIN;56
765E8AA8;2;GPH;IP;Murphy Lake;MAIN;56
765E8AA8;3;GPH;EM;Murphy Lake;MAIN;56|57
767E0AF9;1;GPH;EM;Soap Gulch;MAIN;25|26
767E0AF9;2;GPH;AMAG;Soap Gulch;MAIN;25|26
76C86774;3;GPH;WLOG;Farim;MAIN;124|125
76FC70C4;1;GPH;GRV;Clayton Valley South;MAIN;39|42
76FC70C4;3;GPH;WLOG;Clayton Valley South;MAIN;44
76FC70C4;4;GPH;SES;Clayton Valley South;MAIN;44|45
7728478B;1;GPH;RAD;Blair Property;MAIN;51
7728478B;2;GPH;RES;Blair Property;MAIN;51
77089CB9;1;GPH;EM;Mitchell Lake Property;MAIN;22|23
77089CB9;2;GPH;AMAG;Mitchell Lake Property;MAIN;22|23
773AEDA8;1;GPH;RAD;Kipawa deposit;MAIN;42|54
77A281A3;1;GPH;SES;Cory;MAIN;17
77A281A3;2;GPH;WLOG;Cory;MAIN;19
77A56F69;3;GPH;IP;Ayawilca;MAIN;84
77A56F69;4;GPH;GMAG;Ayawilca;MAIN;84|85
77A56F69;5;GPH;GRV;Ayawilca;MAIN;85|87
77A56F69;6;GPH;EM;Ayawilca;MAIN;87
77A56F69;7;GPH;AMAG;Ayawilca;MAIN;87
77F6F0D5;1;GPH;GRV;Plymouth deposit;MAIN;74
77F6F0D5;2;GPH;GMAG;Plymouth deposit;MAIN;80
77D524A3;1;GPH;RAD;JEMI Property;MAIN;35|40
78108767;1;GPH;IP;Ballard Lake Shear Zone;MAIN;44
78264C19;1;GPH;AMAG;Starra 276;MAIN;53
78264C19;2;GPH;GMAG;Starra 276;MAIN;53
78264C19;3;GPH;EM;Starra 276;MAIN;53
784A5EEA;1;GPH;SES;Cory potash deposit;MAIN;28
784A5EEA;3;GPH;UNS;Cory potash deposit;MAIN;34
78590450;1;GPH;AMAG;Cominco Zone;MAIN;63
78590450;2;GPH;EM;Cominco Zone;MAIN;63
78590450;3;GPH;GMAG;Cominco Zone;MAIN;63
78590450;4;GPH;IP;Cominco Zone;MAIN;64
785978AD;1;GPH;AMAG;Alpala;MAIN;101
785978AD;2;GPH;RAD;Alpala;MAIN;101
785978AD;5;GPH;GMAG;Alpala;MAIN;103
789CAA28;1;GPH;AMAG;Grid Nickel Project;MAIN;27|30|31
789CAA28;2;GPH;EM;Grid Nickel Project;MAIN;27
789CAA28;3;GPH;GRV;Grid Nickel Project;MAIN;27
78883C97;1;GPH;EM;New Afton;MAIN;67
78883C97;2;GPH;MT;New Afton;MAIN;67
78883C97;3;GPH;RES;New Afton;MAIN;67
78883C97;4;GPH;IP;New Afton;MAIN;67|68
78883C97;5;GPH;RAD;New Afton;MAIN;67|68
78883C97;6;GPH;AMAG;New Afton;MAIN;68
78883C97;7;GPH;GRV;New Afton;MAIN;68
78883C97;8;GPH;GMAG;New Afton;MAIN;68
78C30837;1;GPH;AMAG;Cigar Lake deposit;MAIN;58|59
78C30837;2;GPH;VLF;Cigar Lake deposit;MAIN;58|60
78C30837;3;GPH;RAD;Cigar Lake deposit;MAIN;58|59
78C30837;4;GPH;EM;Cigar Lake deposit;MAIN;55|58|59
78C30837;5;GPH;GRV;Cigar Lake deposit;MAIN;58|59|60
78C30837;6;GPH;RES;Cigar Lake deposit;MAIN;55|58|59|60
78C30837;7;GPH;IP;Cigar Lake deposit;MAIN;60
78C30837;8;GPH;MT;Cigar Lake deposit;MAIN;60
78C30837;9;GPH;SES;Cigar Lake deposit;MAIN;60
78BF0325;1;GPH;MT;Piskanja;MAIN;43
78BF0325;2;GPH;UNS;Piskanja;MAIN;44
78EA598C;1;GPH;AMAG;Hoskissons Coal Seam;MAIN;41
78EA598C;2;GPH;RAD;Hoskissons Coal Seam;MAIN;41
78EA598C;3;GPH;SES;Hoskissons Coal Seam;MAIN;41
78EA598C;4;GPH;WLOG;Hoskissons Coal Seam;MAIN;41
7903EC55;1;GPH;AMAG;Serra do Tapa;MAIN;30|39
793D68D0;1;GPH;GMAG;Refuge Island Occurrence;MAIN;39|52
794B0D6F;1;GPH;IP;Phoenix;MAIN;119|124|125
794B0D6F;2;GPH;EM;Phoenix;MAIN;119|124|125|127
794B0D6F;3;GPH;GRV;Phoenix;MAIN;119|125|127
794B0D6F;4;GPH;MT;Phoenix;MAIN;125
794B0D6F;6;GPH;AMAG;Phoenix;MAIN;125|127
794B0D6F;10;GPH;RAD;Phoenix;MAIN;127
794B0D6F;11;GPH;WLOG;Phoenix;MAIN;127
7953C0A1;1;GPH;IP;Sting Property VMS;MAIN;44|47
7953C0A1;2;GPH;EM;Sting Property VMS;MAIN;44|48|49
7953C0A1;3;GPH;AMAG;Sting Property VMS;MAIN;49
796CA6B5;1;GPH;EM;Great Burnt Copper Deposit;MAIN;71|77|83
796CA6B5;2;GPH;AMAG;Great Burnt Copper Deposit;MAIN;71|77|83
796CA6B5;3;GPH;VLF;Great Burnt Copper Deposit;MAIN;71
7997A461;1;GPH;EM;Turnagain;MAIN;61|62|63
7997A461;2;GPH;AMAG;Turnagain;MAIN;61|62
7997A461;3;GPH;GMAG;Turnagain;MAIN;62|63
7997A461;4;GPH;VLF;Turnagain;MAIN;63
7997A461;5;GPH;SES;Turnagain;MAIN;63
79E217BF;1;GPH;EM;Laflamme Graphite;MAIN;17|18
7A295C39;1;GPH;IP;Tagpura;MAIN;35
7A295C39;2;GPH;AMAG;Tagpura;MAIN;35
7A295C39;3;GPH;RAD;Tagpura;MAIN;35
7A295C39;4;GPH;GMAG;Tagpura;MAIN;35
7A58509E;1;GPH;GMAG;Pyhäjärvi;MAIN;29|31
7A5A3279;1;GPH;AMAG;Zinc Zone;MAIN;45
7A5A3279;2;GPH;VLF;Zinc Zone;MAIN;45
7A6C6523;1;GPH;GRV;Sal de Vida;MAIN;89|90
7A6C6523;2;GPH;RES;Sal de Vida;MAIN;89|90
7A6C6523;3;GPH;EM;Sal de Vida;MAIN;90
7A7E6B28;3;GPH;GRV;Pine Point;MAIN;143|149
7A7E6B28;4;GPH;AMAG;Pine Point;MAIN;144
7A7E6B28;5;GPH;GMAG;Pine Point;MAIN;145
7A7E6B28;6;GPH;IP;Pine Point;MAIN;146|148|149
7A7E6B28;8;GPH;VLF;Pine Point;MAIN;150
7A7E6B28;9;GPH;EM;Pine Point;MAIN;151
7B362942;1;GPH;AMAG;HOAM Project;MAIN;19|31|33|34|35
7B362942;2;GPH;GMAG;HOAM Project;MAIN;19
7B362942;3;GPH;GRV;HOAM Project;MAIN;31|33
7B661912;1;GPH;GMAG;Bethlehem Iron Ore;MAIN;45|46|49
7B6633A6;1;GPH;GMAG;Constancia;MAIN;107|110
7B6633A6;2;GPH;IP;Constancia;MAIN;110
7B801024;1;GPH;EM;ABM Deposit;MAIN;96
7B801024;2;GPH;GRV;ABM Deposit;MAIN;96
7B801024;3;GPH;SES;ABM Deposit;MAIN;97
7B801024;4;GPH;IP;ABM Deposit;MAIN;98
7B801024;5;GPH;AMAG;ABM Deposit;MAIN;98
7BAAABF0;1;GPH;AMAG;Southern Spectrum Zone;MAIN;28|29|30|33
7BB23763;1;GPH;RAD;Crevier deposit;MAIN;38|39|42
7BB23763;2;GPH;AMAG;Crevier deposit;MAIN;38|39|42
7BB23763;3;GPH;GMAG;Crevier deposit;MAIN;38
7BB23763;4;GPH;IP;Crevier deposit;MAIN;38
7BB23763;6;GPH;RES;Crevier deposit;MAIN;39
7BB23763;7;GPH;EM;Crevier deposit;MAIN;39|42
7BDFADC8;1;GPH;EM;Aripuanã;MAIN;63|64|65|66
7BDFADC8;2;GPH;AMAG;Aripuanã;MAIN;63|64|66
7BDFADC8;3;GPH;RAD;Aripuanã;MAIN;63|64
7BDFADC8;4;GPH;GRV;Aripuanã;MAIN;63
7BDFADC8;5;GPH;GMAG;Aripuanã;MAIN;63|65
7BDFADC8;6;GPH;IP;Aripuanã;MAIN;63
7BDFADC8;7;GPH;VLF;Aripuanã;MAIN;63
7C292B9D;1;GPH;GMAG;Songwe Hill;MAIN;79
7C292B9D;2;GPH;RAD;Songwe Hill;MAIN;79|80
7C292B9D;3;GPH;GRV;Songwe Hill;MAIN;79|81
7C2A4B7B;1;GPH;AMAG;Integration Zone;MAIN;129|130
7C2A4B7B;2;GPH;GMAG;Integration Zone;MAIN;129|130
7C2BDEF7;1;GPH;GMAG;Copper Creek;MAIN;78
7C2BDEF7;2;GPH;AMAG;Copper Creek;MAIN;80
7C2BDEF7;3;GPH;EM;Copper Creek;MAIN;80|82
7C43A10F;1;GPH;SES;Holbrook Basin Potash Deposit;MAIN;42|44
7C43A10F;2;GPH;UNS;Holbrook Basin Potash Deposit;MAIN;44
7C31A917;1;GPH;RES;Tincalayu;MAIN;44
7C689C90;1;GPH;EM;McIlvenna Bay;MAIN;123|126|134
7C689C90;2;GPH;AMAG;McIlvenna Bay;MAIN;124
7C689C90;4;GPH;GRV;McIlvenna Bay;MAIN;137
7C71AA5A;1;GPH;EM;Back Forty;MAIN;82|84|85
7C71AA5A;2;GPH;AMAG;Back Forty;MAIN;84
7C71AA5A;3;GPH;GMAG;Back Forty;MAIN;82|85
7C71AA5A;4;GPH;GRV;Back Forty;MAIN;82|85
7C886638;1;GPH;GRV;La Romanera;MAIN;51|52
7C886638;2;GPH;AMAG;La Romanera;MAIN;51|53
7C886638;3;GPH;EM;La Romanera;MAIN;51|53|54
7C886638;4;GPH;IP;La Romanera;MAIN;51|53
7C8FBB35;1;GPH;GMAG;Whabouchi;MAIN;71
7C8FBB35;2;GPH;AMAG;Whabouchi;MAIN;71
7C8C3AEB;1;GPH;GRV;Tatiggaq;MAIN;46|48
7C8C3AEB;2;GPH;SES;Tatiggaq;MAIN;107
7C8C3AEB;3;GPH;EM;Tatiggaq;MAIN;72
7C8C3AEB;4;GPH;AMAG;Tatiggaq;MAIN;72
7C9C15CF;1;GPH;GMAG;Caraíba Mine;MAIN;90
7C9C15CF;2;GPH;GRV;Caraíba Mine;MAIN;90
7C9C15CF;3;GPH;IP;Caraíba Mine;MAIN;90
7C9C15CF;4;GPH;AMAG;Caraíba Mine;MAIN;90
7C9C15CF;5;GPH;RAD;Caraíba Mine;MAIN;90
7C9C15CF;6;GPH;EM;Caraíba Mine;MAIN;90|94
7CC56E14;1;GPH;RAD;Deep Fox;MAIN;69
7CC56E14;2;GPH;AMAG;Deep Fox;MAIN;69|70|76
7CC56E14;5;GPH;GMAG;Deep Fox;MAIN;70|76
7CD77D57;1;GPH;RAD;Centennial Project;MAIN;41
7CD77D57;2;GPH;WLOG;Centennial Project;MAIN;41
7D0BB8DD;1;GPH;RAD;Farim;MAIN;93|94
7D0F2F40;1;GPH;SES;Salar de Pozuelos;MAIN;56
7D0F2F40;2;GPH;RES;Salar de Pozuelos;MAIN;45
7D0C5AF8;1;GPH;EM;Luishia Sud;MAIN;34
7D467084;1;GPH;UNS;Chrome Puddy;MAIN;51
7D85BADE;1;GPH;AMAG;Connors;MAIN;71
7D85BADE;2;GPH;RAD;Connors;MAIN;71
7D800C90;1;GPH;GRV;Santo Domingo Sur;MAIN;154
7D800C90;2;GPH;AMAG;Santo Domingo Sur;MAIN;154
7D800C90;3;GPH;IP;Santo Domingo Sur;MAIN;156
7D94D4B3;1;GPH;SES;Lanxess Property;MAIN;56|60
7DA70412;1;GPH;IP;Chimiwungo;MAIN;56
7DC8A893;2;GPH;SES;Marshall Fork;MAIN;27
7DD68EC1;1;GPH;EM;Poissons Blanc;MAIN;26
7DD68EC1;2;GPH;AMAG;Poissons Blanc;MAIN;26
7DF841E0;1;GPH;GRV;Ricardo;MAIN;31
7DF841E0;2;GPH;GMAG;Ricardo;MAIN;31|34
7DF841E0;3;GPH;VLF;Ricardo;MAIN;31
7DF841E0;4;GPH;IP;Ricardo;MAIN;32
7DF841E0;5;GPH;MT;Ricardo;MAIN;32|33
7DF841E0;6;GPH;AMAG;Ricardo;MAIN;33
7E034551;1;GPH;UNS;Palisades Coal Seams;MAIN;52
7E02B69D;1;GPH;EM;Alexo-Dundonald Deposits;MAIN;110|115
7E02B69D;2;GPH;AMAG;Alexo-Dundonald Deposits;MAIN;110
7E577BAE;3;GPH;EM;Mineral Ridge;MAIN;120
7E577BAE;4;GPH;AMAG;Mineral Ridge;MAIN;121
7E5934BA;1;GPH;IP;Chelopech;MAIN;63|64
7E5934BA;2;GPH;MT;Chelopech;MAIN;63|64
7E5934BA;3;GPH;GMAG;Chelopech;MAIN;64
7E5934BA;4;GPH;GRV;Chelopech;MAIN;64
7E5934BA;5;GPH;SWIR;Chelopech;MAIN;57
7E68EE11;3;GPH;IP;Placeton;MAIN;47
7E83C46B;1;GPH;AMAG;Luanga;MAIN;80|127
7E83C46B;2;GPH;RAD;Luanga;MAIN;80|82
7E83C46B;3;GPH;EM;Luanga;MAIN;80|81|123|124|125|127
7E83C46B;4;GPH;IP;Luanga;MAIN;122
7E83C46B;7;GPH;GMAG;Luanga;MAIN;126
7E83C46B;8;GPH;GRV;Luanga;MAIN;126|127
7ED440D9;1;GPH;GRV;Waterberg Project;MAIN;65|66|72
7ED440D9;2;GPH;GMAG;Waterberg Project;MAIN;65|66|67
